시작_대여소_ID,시작_대여소명,시간_시,전체_건수
ST-348,연희동_018_1,0,2
ST-348,연희동_018_1,4,2
ST-348,연희동_018_1,7,7
ST-348,연희동_018_1,8,1
ST-348,연희동_018_1,9,2
ST-348,연희동_018_1,10,2
ST-348,연희동_018_1,16,2
ST-348,연희동_018_1,17,1
ST-348,연희동_018_1,18,3
ST-348,연희동_018_1,20,2
ST-348,연희동_018_1,22,2
ST-349,북가좌1동_004_1,0,2
ST-349,북가좌1동_004_1,2,2
ST-349,북가좌1동_004_1,4,2
ST-349,북가좌1동_004_1,5,4
ST-349,북가좌1동_004_1,6,5
ST-349,북가좌1동_004_1,7,11
ST-349,북가좌1동_004_1,8,2
ST-349,북가좌1동_004_1,10,1
ST-349,북가좌1동_004_1,11,4
ST-349,북가좌1동_004_1,12,2
ST-349,북가좌1동_004_1,13,5
ST-349,북가좌1동_004_1,14,2
ST-349,북가좌1동_004_1,15,5
ST-349,북가좌1동_004_1,16,7
ST-349,북가좌1동_004_1,17,4
ST-349,북가좌1동_004_1,18,4
ST-349,북가좌1동_004_1,19,11
ST-349,북가좌1동_004_1,20,8
ST-349,북가좌1동_004_1,21,5
ST-349,북가좌1동_004_1,22,1
ST-349,북가좌1동_004_1,23,3
ST-35,북가좌2동_024_1,0,4
ST-35,북가좌2동_024_1,2,2
ST-35,북가좌2동_024_1,5,1
ST-35,북가좌2동_024_1,6,7
ST-35,북가좌2동_024_1,7,14
ST-35,북가좌2동_024_1,8,23
ST-35,북가좌2동_024_1,9,4
ST-35,북가좌2동_024_1,10,8
ST-35,북가좌2동_024_1,11,4
ST-35,북가좌2동_024_1,12,4
ST-35,북가좌2동_024_1,13,7
ST-35,북가좌2동_024_1,14,10
ST-35,북가좌2동_024_1,15,11
ST-35,북가좌2동_024_1,16,20
ST-35,북가좌2동_024_1,17,16
ST-35,북가좌2동_024_1,18,11
ST-35,북가좌2동_024_1,19,11
ST-35,북가좌2동_024_1,20,14
ST-35,북가좌2동_024_1,21,15
ST-35,북가좌2동_024_1,22,8
ST-35,북가좌2동_024_1,23,2
ST-350,북가좌1동_004_2,0,2
ST-350,북가좌1동_004_2,4,2
ST-350,북가좌1동_004_2,5,4
ST-350,북가좌1동_004_2,6,4
ST-350,북가좌1동_004_2,7,4
ST-350,북가좌1동_004_2,8,3
ST-350,북가좌1동_004_2,9,9
ST-350,북가좌1동_004_2,10,5
ST-350,북가좌1동_004_2,11,1
ST-350,북가좌1동_004_2,12,1
ST-350,북가좌1동_004_2,13,5
ST-350,북가좌1동_004_2,14,8
ST-350,북가좌1동_004_2,15,2
ST-350,북가좌1동_004_2,16,2
ST-350,북가좌1동_004_2,17,16
ST-350,북가좌1동_004_2,18,36
ST-350,북가좌1동_004_2,19,16
ST-350,북가좌1동_004_2,20,18
ST-350,북가좌1동_004_2,21,12
ST-350,북가좌1동_004_2,22,13
ST-350,북가좌1동_004_2,23,5
ST-351,연희동_066_3,1,2
ST-351,연희동_066_3,6,6
ST-351,연희동_066_3,8,7
ST-351,연희동_066_3,9,7
ST-351,연희동_066_3,11,2
ST-351,연희동_066_3,12,1
ST-351,연희동_066_3,13,5
ST-351,연희동_066_3,14,2
ST-351,연희동_066_3,17,6
ST-351,연희동_066_3,18,6
ST-351,연희동_066_3,19,5
ST-351,연희동_066_3,20,6
ST-351,연희동_066_3,21,2
ST-351,연희동_066_3,22,5
ST-354,충현동_003_1,0,2
ST-354,충현동_003_1,6,2
ST-354,충현동_003_1,7,7
ST-354,충현동_003_1,8,10
ST-354,충현동_003_1,9,4
ST-354,충현동_003_1,10,4
ST-354,충현동_003_1,11,4
ST-354,충현동_003_1,12,1
ST-354,충현동_003_1,16,1
ST-354,충현동_003_1,17,4
ST-354,충현동_003_1,18,8
ST-354,충현동_003_1,19,3
ST-354,충현동_003_1,20,4
ST-354,충현동_003_1,21,5
ST-354,충현동_003_1,22,3
ST-357,금호4가동_002_2,3,2
ST-358,왕십리도선동_049_1,0,1
ST-358,왕십리도선동_049_1,1,1
ST-358,왕십리도선동_049_1,2,2
ST-358,왕십리도선동_049_1,3,2
ST-358,왕십리도선동_049_1,5,2
ST-358,왕십리도선동_049_1,6,5
ST-358,왕십리도선동_049_1,7,4
ST-358,왕십리도선동_049_1,8,20
ST-358,왕십리도선동_049_1,9,7
ST-358,왕십리도선동_049_1,10,5
ST-358,왕십리도선동_049_1,11,7
ST-358,왕십리도선동_049_1,12,8
ST-358,왕십리도선동_049_1,13,8
ST-358,왕십리도선동_049_1,14,2
ST-358,왕십리도선동_049_1,15,4
ST-358,왕십리도선동_049_1,16,7
ST-358,왕십리도선동_049_1,17,9
ST-358,왕십리도선동_049_1,18,13
ST-358,왕십리도선동_049_1,19,10
ST-358,왕십리도선동_049_1,20,7
ST-358,왕십리도선동_049_1,21,2
ST-358,왕십리도선동_049_1,22,4
ST-358,왕십리도선동_049_1,23,4
ST-359,행당1동_001_1,1,2
ST-359,행당1동_001_1,7,5
ST-359,행당1동_001_1,8,11
ST-359,행당1동_001_1,10,8
ST-359,행당1동_001_1,11,3
ST-359,행당1동_001_1,12,3
ST-359,행당1동_001_1,13,6
ST-359,행당1동_001_1,14,4
ST-359,행당1동_001_1,15,2
ST-359,행당1동_001_1,16,12
ST-359,행당1동_001_1,17,3
ST-359,행당1동_001_1,18,16
ST-359,행당1동_001_1,19,12
ST-359,행당1동_001_1,20,9
ST-359,행당1동_001_1,21,8
ST-359,행당1동_001_1,22,8
ST-359,행당1동_001_1,23,8
ST-36,신촌동_024_5,0,3
ST-36,신촌동_024_5,1,1
ST-36,신촌동_024_5,2,2
ST-36,신촌동_024_5,11,1
ST-36,신촌동_024_5,12,1
ST-36,신촌동_024_5,14,3
ST-36,신촌동_024_5,15,5
ST-36,신촌동_024_5,16,4
ST-36,신촌동_024_5,18,3
ST-36,신촌동_024_5,19,5
ST-36,신촌동_024_5,20,1
ST-36,신촌동_024_5,21,2
ST-36,신촌동_024_5,22,4
ST-36,신촌동_024_5,23,3
ST-360,행당1동_001_2,0,10
ST-360,행당1동_001_2,2,2
ST-360,행당1동_001_2,6,1
ST-360,행당1동_001_2,7,7
ST-360,행당1동_001_2,8,10
ST-360,행당1동_001_2,9,4
ST-360,행당1동_001_2,10,5
ST-360,행당1동_001_2,11,7
ST-360,행당1동_001_2,12,9
ST-360,행당1동_001_2,13,14
ST-360,행당1동_001_2,14,18
ST-360,행당1동_001_2,15,13
ST-360,행당1동_001_2,16,11
ST-360,행당1동_001_2,17,9
ST-360,행당1동_001_2,18,17
ST-360,행당1동_001_2,19,17
ST-360,행당1동_001_2,20,13
ST-360,행당1동_001_2,21,8
ST-360,행당1동_001_2,22,20
ST-360,행당1동_001_2,23,3
ST-361,송정동_009_1,0,2
ST-361,송정동_009_1,2,2
ST-361,송정동_009_1,4,1
ST-361,송정동_009_1,5,3
ST-361,송정동_009_1,6,3
ST-361,송정동_009_1,7,19
ST-361,송정동_009_1,8,25
ST-361,송정동_009_1,10,5
ST-361,송정동_009_1,11,2
ST-361,송정동_009_1,12,10
ST-361,송정동_009_1,13,6
ST-361,송정동_009_1,14,8
ST-361,송정동_009_1,16,3
ST-361,송정동_009_1,17,18
ST-361,송정동_009_1,18,8
ST-361,송정동_009_1,19,12
ST-361,송정동_009_1,20,7
ST-361,송정동_009_1,21,10
ST-361,송정동_009_1,22,8
ST-361,송정동_009_1,23,2
ST-362,성수1가1동_003_1,5,4
ST-362,성수1가1동_003_1,7,6
ST-362,성수1가1동_003_1,8,11
ST-362,성수1가1동_003_1,9,9
ST-362,성수1가1동_003_1,10,7
ST-362,성수1가1동_003_1,11,4
ST-362,성수1가1동_003_1,12,3
ST-362,성수1가1동_003_1,13,14
ST-362,성수1가1동_003_1,14,8
ST-362,성수1가1동_003_1,15,8
ST-362,성수1가1동_003_1,16,17
ST-362,성수1가1동_003_1,17,28
ST-362,성수1가1동_003_1,18,26
ST-362,성수1가1동_003_1,19,9
ST-362,성수1가1동_003_1,20,9
ST-362,성수1가1동_003_1,21,4
ST-362,성수1가1동_003_1,22,7
ST-362,성수1가1동_003_1,23,2
ST-364,성수2가3동_012_4,0,2
ST-364,성수2가3동_012_4,7,4
ST-364,성수2가3동_012_4,8,5
ST-364,성수2가3동_012_4,9,4
ST-364,성수2가3동_012_4,10,3
ST-364,성수2가3동_012_4,11,13
ST-364,성수2가3동_012_4,12,16
ST-364,성수2가3동_012_4,13,4
ST-364,성수2가3동_012_4,14,6
ST-364,성수2가3동_012_4,15,2
ST-364,성수2가3동_012_4,16,10
ST-364,성수2가3동_012_4,17,32
ST-364,성수2가3동_012_4,18,54
ST-364,성수2가3동_012_4,19,9
ST-364,성수2가3동_012_4,20,2
ST-364,성수2가3동_012_4,22,2
ST-365,금호4가동_007_1,1,2
ST-365,금호4가동_007_1,7,1
ST-365,금호4가동_007_1,8,1
ST-365,금호4가동_007_1,10,2
ST-365,금호4가동_007_1,11,4
ST-365,금호4가동_007_1,16,1
ST-365,금호4가동_007_1,17,1
ST-365,금호4가동_007_1,18,2
ST-365,금호4가동_007_1,19,2
ST-366,옥수동_045_1,0,4
ST-366,옥수동_045_1,5,2
ST-366,옥수동_045_1,6,1
ST-366,옥수동_045_1,7,10
ST-366,옥수동_045_1,8,9
ST-366,옥수동_045_1,9,9
ST-366,옥수동_045_1,10,8
ST-366,옥수동_045_1,11,8
ST-366,옥수동_045_1,12,7
ST-366,옥수동_045_1,13,8
ST-366,옥수동_045_1,14,19
ST-366,옥수동_045_1,15,17
ST-366,옥수동_045_1,16,13
ST-366,옥수동_045_1,17,24
ST-366,옥수동_045_1,18,34
ST-366,옥수동_045_1,19,17
ST-366,옥수동_045_1,20,9
ST-366,옥수동_045_1,21,17
ST-366,옥수동_045_1,22,10
ST-366,옥수동_045_1,23,8
ST-369,왕십리도선동_050_1,1,4
ST-369,왕십리도선동_050_1,5,2
ST-369,왕십리도선동_050_1,7,16
ST-369,왕십리도선동_050_1,8,17
ST-369,왕십리도선동_050_1,9,7
ST-369,왕십리도선동_050_1,10,10
ST-369,왕십리도선동_050_1,11,7
ST-369,왕십리도선동_050_1,12,14
ST-369,왕십리도선동_050_1,13,10
ST-369,왕십리도선동_050_1,14,3
ST-369,왕십리도선동_050_1,15,8
ST-369,왕십리도선동_050_1,16,10
ST-369,왕십리도선동_050_1,17,12
ST-369,왕십리도선동_050_1,18,10
ST-369,왕십리도선동_050_1,19,15
ST-369,왕십리도선동_050_1,20,14
ST-369,왕십리도선동_050_1,21,9
ST-369,왕십리도선동_050_1,22,14
ST-369,왕십리도선동_050_1,23,6
ST-37,신촌동_028_1,0,3
ST-37,신촌동_028_1,1,1
ST-37,신촌동_028_1,7,2
ST-37,신촌동_028_1,8,2
ST-37,신촌동_028_1,10,2
ST-37,신촌동_028_1,13,4
ST-37,신촌동_028_1,14,4
ST-37,신촌동_028_1,15,4
ST-37,신촌동_028_1,17,7
ST-37,신촌동_028_1,18,11
ST-37,신촌동_028_1,19,4
ST-37,신촌동_028_1,20,8
ST-37,신촌동_028_1,21,2
ST-37,신촌동_028_1,22,4
ST-37,신촌동_028_1,23,4
ST-370,응봉동_001_1,0,2
ST-370,응봉동_001_1,6,2
ST-370,응봉동_001_1,7,2
ST-370,응봉동_001_1,8,4
ST-370,응봉동_001_1,15,2
ST-370,응봉동_001_1,19,2
ST-370,응봉동_001_1,21,3
ST-370,응봉동_001_1,23,1
ST-371,송정동_004_4,1,2
ST-371,송정동_004_4,2,2
ST-371,송정동_004_4,4,2
ST-371,송정동_004_4,6,4
ST-371,송정동_004_4,7,2
ST-371,송정동_004_4,8,9
ST-371,송정동_004_4,9,17
ST-371,송정동_004_4,10,2
ST-371,송정동_004_4,11,9
ST-371,송정동_004_4,12,10
ST-371,송정동_004_4,13,5
ST-371,송정동_004_4,14,12
ST-371,송정동_004_4,15,10
ST-371,송정동_004_4,16,13
ST-371,송정동_004_4,17,9
ST-371,송정동_004_4,18,16
ST-371,송정동_004_4,19,5
ST-371,송정동_004_4,20,1
ST-371,송정동_004_4,21,4
ST-371,송정동_004_4,22,8
ST-372,마장동_014_2,0,2
ST-372,마장동_014_2,2,4
ST-372,마장동_014_2,4,2
ST-372,마장동_014_2,6,6
ST-372,마장동_014_2,8,2
ST-372,마장동_014_2,9,5
ST-372,마장동_014_2,10,5
ST-372,마장동_014_2,11,7
ST-372,마장동_014_2,13,5
ST-372,마장동_014_2,14,2
ST-372,마장동_014_2,15,5
ST-372,마장동_014_2,16,5
ST-372,마장동_014_2,17,8
ST-372,마장동_014_2,18,8
ST-372,마장동_014_2,19,2
ST-372,마장동_014_2,20,4
ST-372,마장동_014_2,21,6
ST-372,마장동_014_2,23,2
ST-375,성수1가1동_002_1,0,4
ST-375,성수1가1동_002_1,4,2
ST-375,성수1가1동_002_1,6,4
ST-375,성수1가1동_002_1,7,4
ST-375,성수1가1동_002_1,8,6
ST-375,성수1가1동_002_1,9,13
ST-375,성수1가1동_002_1,11,6
ST-375,성수1가1동_002_1,12,9
ST-375,성수1가1동_002_1,13,7
ST-375,성수1가1동_002_1,14,8
ST-375,성수1가1동_002_1,15,7
ST-375,성수1가1동_002_1,16,9
ST-375,성수1가1동_002_1,17,14
ST-375,성수1가1동_002_1,18,21
ST-375,성수1가1동_002_1,19,5
ST-375,성수1가1동_002_1,20,1
ST-375,성수1가1동_002_1,21,2
ST-375,성수1가1동_002_1,22,15
ST-375,성수1가1동_002_1,23,3
ST-376,마장동_019_1,0,5
ST-376,마장동_019_1,1,8
ST-376,마장동_019_1,2,3
ST-376,마장동_019_1,3,1
ST-376,마장동_019_1,4,1
ST-376,마장동_019_1,5,4
ST-376,마장동_019_1,6,4
ST-376,마장동_019_1,7,4
ST-376,마장동_019_1,8,17
ST-376,마장동_019_1,9,9
ST-376,마장동_019_1,10,8
ST-376,마장동_019_1,11,11
ST-376,마장동_019_1,12,12
ST-376,마장동_019_1,13,13
ST-376,마장동_019_1,14,32
ST-376,마장동_019_1,15,39
ST-376,마장동_019_1,16,26
ST-376,마장동_019_1,17,51
ST-376,마장동_019_1,18,47
ST-376,마장동_019_1,19,29
ST-376,마장동_019_1,20,31
ST-376,마장동_019_1,21,50
ST-376,마장동_019_1,22,36
ST-376,마장동_019_1,23,15
ST-377,구의3동_009_4,0,12
ST-377,구의3동_009_4,1,4
ST-377,구의3동_009_4,2,4
ST-377,구의3동_009_4,5,2
ST-377,구의3동_009_4,6,2
ST-377,구의3동_009_4,7,6
ST-377,구의3동_009_4,8,9
ST-377,구의3동_009_4,9,6
ST-377,구의3동_009_4,10,4
ST-377,구의3동_009_4,11,6
ST-377,구의3동_009_4,12,5
ST-377,구의3동_009_4,13,3
ST-377,구의3동_009_4,14,9
ST-377,구의3동_009_4,15,4
ST-377,구의3동_009_4,16,4
ST-377,구의3동_009_4,17,9
ST-377,구의3동_009_4,18,9
ST-377,구의3동_009_4,19,12
ST-377,구의3동_009_4,20,3
ST-377,구의3동_009_4,21,9
ST-377,구의3동_009_4,22,8
ST-377,구의3동_009_4,23,2
ST-378,구의3동_048_1,1,2
ST-378,구의3동_048_1,4,1
ST-378,구의3동_048_1,5,1
ST-378,구의3동_048_1,8,8
ST-378,구의3동_048_1,9,2
ST-378,구의3동_048_1,10,2
ST-378,구의3동_048_1,11,2
ST-378,구의3동_048_1,12,2
ST-378,구의3동_048_1,14,1
ST-378,구의3동_048_1,15,5
ST-378,구의3동_048_1,16,4
ST-378,구의3동_048_1,17,5
ST-378,구의3동_048_1,18,5
ST-378,구의3동_048_1,19,5
ST-378,구의3동_048_1,20,3
ST-378,구의3동_048_1,21,5
ST-378,구의3동_048_1,22,1
ST-378,구의3동_048_1,23,4
ST-379,중곡3동_013_2,0,4
ST-379,중곡3동_013_2,1,2
ST-379,중곡3동_013_2,2,2
ST-379,중곡3동_013_2,3,2
ST-379,중곡3동_013_2,5,1
ST-379,중곡3동_013_2,6,1
ST-379,중곡3동_013_2,7,5
ST-379,중곡3동_013_2,8,8
ST-379,중곡3동_013_2,9,1
ST-379,중곡3동_013_2,10,7
ST-379,중곡3동_013_2,11,4
ST-379,중곡3동_013_2,12,5
ST-379,중곡3동_013_2,13,2
ST-379,중곡3동_013_2,14,3
ST-379,중곡3동_013_2,15,1
ST-379,중곡3동_013_2,16,2
ST-379,중곡3동_013_2,17,4
ST-379,중곡3동_013_2,18,8
ST-379,중곡3동_013_2,19,4
ST-379,중곡3동_013_2,20,6
ST-379,중곡3동_013_2,21,8
ST-379,중곡3동_013_2,22,5
ST-379,중곡3동_013_2,23,3
ST-381,구의3동_004_2,0,4
ST-381,구의3동_004_2,2,2
ST-381,구의3동_004_2,4,2
ST-381,구의3동_004_2,7,4
ST-381,구의3동_004_2,8,4
ST-381,구의3동_004_2,9,2
ST-381,구의3동_004_2,10,2
ST-381,구의3동_004_2,11,2
ST-381,구의3동_004_2,12,4
ST-381,구의3동_004_2,13,2
ST-381,구의3동_004_2,14,2
ST-381,구의3동_004_2,15,2
ST-381,구의3동_004_2,17,1
ST-381,구의3동_004_2,18,7
ST-381,구의3동_004_2,19,2
ST-381,구의3동_004_2,20,2
ST-381,구의3동_004_2,21,4
ST-381,구의3동_004_2,22,2
ST-382,군자동_014_5,7,2
ST-382,군자동_014_5,8,15
ST-382,군자동_014_5,9,10
ST-382,군자동_014_5,10,17
ST-382,군자동_014_5,11,9
ST-382,군자동_014_5,12,17
ST-382,군자동_014_5,13,13
ST-382,군자동_014_5,14,24
ST-382,군자동_014_5,15,12
ST-382,군자동_014_5,16,7
ST-382,군자동_014_5,17,13
ST-382,군자동_014_5,18,10
ST-382,군자동_014_5,19,5
ST-382,군자동_014_5,20,1
ST-382,군자동_014_5,21,1
ST-384,능동_002_5,2,4
ST-384,능동_002_5,5,3
ST-384,능동_002_5,6,9
ST-384,능동_002_5,7,10
ST-384,능동_002_5,8,46
ST-384,능동_002_5,9,4
ST-384,능동_002_5,10,2
ST-384,능동_002_5,11,6
ST-384,능동_002_5,12,7
ST-384,능동_002_5,13,2
ST-384,능동_002_5,14,13
ST-384,능동_002_5,15,9
ST-384,능동_002_5,16,9
ST-384,능동_002_5,17,14
ST-384,능동_002_5,18,19
ST-384,능동_002_5,19,9
ST-384,능동_002_5,20,8
ST-384,능동_002_5,21,9
ST-384,능동_002_5,22,4
ST-384,능동_002_5,23,1
ST-385,능동_002_6,0,7
ST-385,능동_002_6,1,1
ST-385,능동_002_6,2,2
ST-385,능동_002_6,3,2
ST-385,능동_002_6,4,2
ST-385,능동_002_6,7,8
ST-385,능동_002_6,8,16
ST-385,능동_002_6,9,2
ST-385,능동_002_6,10,5
ST-385,능동_002_6,11,4
ST-385,능동_002_6,12,1
ST-385,능동_002_6,13,4
ST-385,능동_002_6,14,9
ST-385,능동_002_6,15,18
ST-385,능동_002_6,16,16
ST-385,능동_002_6,17,15
ST-385,능동_002_6,18,14
ST-385,능동_002_6,19,8
ST-385,능동_002_6,20,15
ST-385,능동_002_6,21,4
ST-385,능동_002_6,22,2
ST-385,능동_002_6,23,5
ST-386,중곡4동_017_1,7,4
ST-386,중곡4동_017_1,8,2
ST-386,중곡4동_017_1,9,6
ST-386,중곡4동_017_1,10,2
ST-386,중곡4동_017_1,11,1
ST-386,중곡4동_017_1,12,1
ST-386,중곡4동_017_1,15,2
ST-386,중곡4동_017_1,16,2
ST-386,중곡4동_017_1,18,2
ST-386,중곡4동_017_1,23,2
ST-387,광장동_046_1,0,2
ST-387,광장동_046_1,1,4
ST-387,광장동_046_1,3,4
ST-387,광장동_046_1,5,2
ST-387,광장동_046_1,6,1
ST-387,광장동_046_1,7,6
ST-387,광장동_046_1,8,17
ST-387,광장동_046_1,9,7
ST-387,광장동_046_1,10,1
ST-387,광장동_046_1,11,2
ST-387,광장동_046_1,12,5
ST-387,광장동_046_1,13,4
ST-387,광장동_046_1,14,12
ST-387,광장동_046_1,15,10
ST-387,광장동_046_1,16,10
ST-387,광장동_046_1,17,13
ST-387,광장동_046_1,18,27
ST-387,광장동_046_1,19,18
ST-387,광장동_046_1,20,7
ST-387,광장동_046_1,21,7
ST-387,광장동_046_1,22,11
ST-387,광장동_046_1,23,6
ST-388,광장동_013_2,1,6
ST-388,광장동_013_2,2,2
ST-388,광장동_013_2,6,2
ST-388,광장동_013_2,7,1
ST-388,광장동_013_2,8,12
ST-388,광장동_013_2,9,8
ST-388,광장동_013_2,10,7
ST-388,광장동_013_2,11,5
ST-388,광장동_013_2,12,9
ST-388,광장동_013_2,13,6
ST-388,광장동_013_2,14,2
ST-388,광장동_013_2,15,6
ST-388,광장동_013_2,16,13
ST-388,광장동_013_2,17,8
ST-388,광장동_013_2,18,17
ST-388,광장동_013_2,19,11
ST-388,광장동_013_2,20,2
ST-388,광장동_013_2,21,15
ST-388,광장동_013_2,22,10
ST-388,광장동_013_2,23,4
ST-389,전농1동_012_1,1,2
ST-389,전농1동_012_1,6,2
ST-389,전농1동_012_1,7,5
ST-389,전농1동_012_1,8,5
ST-389,전농1동_012_1,9,2
ST-389,전농1동_012_1,10,2
ST-389,전농1동_012_1,11,2
ST-389,전농1동_012_1,13,2
ST-389,전농1동_012_1,17,4
ST-389,전농1동_012_1,18,2
ST-389,전농1동_012_1,20,1
ST-389,전농1동_012_1,21,1
ST-389,전농1동_012_1,22,4
ST-389,전농1동_012_1,23,4
ST-39,신촌동_016_1,1,2
ST-39,신촌동_016_1,15,2
ST-39,신촌동_016_1,16,4
ST-39,신촌동_016_1,18,2
ST-39,신촌동_016_1,19,1
ST-39,신촌동_016_1,20,1
ST-39,신촌동_016_1,21,3
ST-39,신촌동_016_1,22,1
ST-390,전농2동_005_1,0,4
ST-390,전농2동_005_1,2,2
ST-390,전농2동_005_1,8,16
ST-390,전농2동_005_1,9,8
ST-390,전농2동_005_1,10,2
ST-390,전농2동_005_1,11,4
ST-390,전농2동_005_1,12,2
ST-390,전농2동_005_1,13,2
ST-390,전농2동_005_1,15,4
ST-390,전농2동_005_1,16,8
ST-390,전농2동_005_1,17,5
ST-390,전농2동_005_1,18,5
ST-390,전농2동_005_1,19,4
ST-390,전농2동_005_1,20,8
ST-390,전농2동_005_1,21,2
ST-390,전농2동_005_1,22,3
ST-390,전농2동_005_1,23,11
ST-391,전농1동_001_1,0,10
ST-391,전농1동_001_1,1,3
ST-391,전농1동_001_1,2,1
ST-391,전농1동_001_1,5,2
ST-391,전농1동_001_1,6,2
ST-391,전농1동_001_1,7,3
ST-391,전농1동_001_1,8,17
ST-391,전농1동_001_1,9,11
ST-391,전농1동_001_1,10,14
ST-391,전농1동_001_1,11,12
ST-391,전농1동_001_1,12,10
ST-391,전농1동_001_1,13,7
ST-391,전농1동_001_1,14,5
ST-391,전농1동_001_1,15,13
ST-391,전농1동_001_1,16,10
ST-391,전농1동_001_1,17,13
ST-391,전농1동_001_1,18,5
ST-391,전농1동_001_1,19,5
ST-391,전농1동_001_1,20,7
ST-391,전농1동_001_1,21,2
ST-391,전농1동_001_1,22,1
ST-391,전농1동_001_1,23,7
ST-392,전농1동_054_1,0,2
ST-392,전농1동_054_1,5,2
ST-392,전농1동_054_1,6,8
ST-392,전농1동_054_1,7,22
ST-392,전농1동_054_1,8,24
ST-392,전농1동_054_1,9,17
ST-392,전농1동_054_1,10,9
ST-392,전농1동_054_1,11,5
ST-392,전농1동_054_1,12,4
ST-392,전농1동_054_1,13,4
ST-392,전농1동_054_1,14,1
ST-392,전농1동_054_1,15,3
ST-392,전농1동_054_1,16,9
ST-392,전농1동_054_1,17,5
ST-392,전농1동_054_1,18,14
ST-392,전농1동_054_1,19,5
ST-392,전농1동_054_1,20,7
ST-392,전농1동_054_1,21,5
ST-392,전농1동_054_1,22,4
ST-392,전농1동_054_1,23,2
ST-394,장안1동_013_1,0,1
ST-394,장안1동_013_1,1,1
ST-394,장안1동_013_1,4,1
ST-394,장안1동_013_1,5,4
ST-394,장안1동_013_1,6,9
ST-394,장안1동_013_1,7,4
ST-394,장안1동_013_1,8,19
ST-394,장안1동_013_1,9,19
ST-394,장안1동_013_1,10,11
ST-394,장안1동_013_1,11,12
ST-394,장안1동_013_1,12,7
ST-394,장안1동_013_1,13,12
ST-394,장안1동_013_1,15,10
ST-394,장안1동_013_1,16,8
ST-394,장안1동_013_1,17,7
ST-394,장안1동_013_1,18,15
ST-394,장안1동_013_1,19,14
ST-394,장안1동_013_1,20,8
ST-394,장안1동_013_1,21,6
ST-394,장안1동_013_1,22,4
ST-394,장안1동_013_1,23,2
ST-395,장안2동_019_2,0,2
ST-395,장안2동_019_2,2,2
ST-395,장안2동_019_2,5,1
ST-395,장안2동_019_2,6,2
ST-395,장안2동_019_2,7,4
ST-395,장안2동_019_2,8,10
ST-395,장안2동_019_2,9,9
ST-395,장안2동_019_2,10,6
ST-395,장안2동_019_2,11,6
ST-395,장안2동_019_2,13,4
ST-395,장안2동_019_2,14,2
ST-395,장안2동_019_2,15,3
ST-395,장안2동_019_2,16,7
ST-395,장안2동_019_2,17,5
ST-395,장안2동_019_2,18,12
ST-395,장안2동_019_2,19,6
ST-395,장안2동_019_2,20,6
ST-395,장안2동_019_2,21,3
ST-395,장안2동_019_2,22,9
ST-395,장안2동_019_2,23,3
ST-396,휘경2동_001_2,0,2
ST-396,휘경2동_001_2,8,2
ST-396,휘경2동_001_2,9,7
ST-396,휘경2동_001_2,10,4
ST-396,휘경2동_001_2,11,1
ST-396,휘경2동_001_2,12,5
ST-396,휘경2동_001_2,13,9
ST-396,휘경2동_001_2,14,2
ST-396,휘경2동_001_2,15,1
ST-396,휘경2동_001_2,16,14
ST-396,휘경2동_001_2,17,1
ST-396,휘경2동_001_2,18,2
ST-397,용신동_004_1,1,4
ST-397,용신동_004_1,2,6
ST-397,용신동_004_1,3,2
ST-397,용신동_004_1,4,4
ST-397,용신동_004_1,5,4
ST-397,용신동_004_1,6,2
ST-397,용신동_004_1,7,5
ST-397,용신동_004_1,8,29
ST-397,용신동_004_1,9,10
ST-397,용신동_004_1,10,13
ST-397,용신동_004_1,11,17
ST-397,용신동_004_1,12,13
ST-397,용신동_004_1,13,7
ST-397,용신동_004_1,14,9
ST-397,용신동_004_1,15,5
ST-397,용신동_004_1,16,12
ST-397,용신동_004_1,17,20
ST-397,용신동_004_1,18,14
ST-397,용신동_004_1,19,19
ST-397,용신동_004_1,20,7
ST-397,용신동_004_1,21,2
ST-397,용신동_004_1,22,2
ST-397,용신동_004_1,23,2
ST-398,답십리1동_025_1,0,5
ST-398,답십리1동_025_1,1,9
ST-398,답십리1동_025_1,4,1
ST-398,답십리1동_025_1,6,4
ST-398,답십리1동_025_1,7,8
ST-398,답십리1동_025_1,8,28
ST-398,답십리1동_025_1,9,13
ST-398,답십리1동_025_1,10,22
ST-398,답십리1동_025_1,11,2
ST-398,답십리1동_025_1,12,5
ST-398,답십리1동_025_1,13,18
ST-398,답십리1동_025_1,14,2
ST-398,답십리1동_025_1,15,14
ST-398,답십리1동_025_1,16,3
ST-398,답십리1동_025_1,17,23
ST-398,답십리1동_025_1,18,19
ST-398,답십리1동_025_1,19,16
ST-398,답십리1동_025_1,20,27
ST-398,답십리1동_025_1,21,12
ST-398,답십리1동_025_1,22,11
ST-398,답십리1동_025_1,23,6
ST-4,서교동_020_1,0,1
ST-4,서교동_020_1,1,3
ST-4,서교동_020_1,2,6
ST-4,서교동_020_1,3,2
ST-4,서교동_020_1,4,1
ST-4,서교동_020_1,5,1
ST-4,서교동_020_1,6,2
ST-4,서교동_020_1,7,4
ST-4,서교동_020_1,8,25
ST-4,서교동_020_1,9,11
ST-4,서교동_020_1,10,11
ST-4,서교동_020_1,11,10
ST-4,서교동_020_1,12,13
ST-4,서교동_020_1,13,15
ST-4,서교동_020_1,14,7
ST-4,서교동_020_1,15,14
