대여소명,대여소_ID_num,지하철역_수_1km,학교_수_1km,위도,경도,경度
번3동_002_3,1196,0.0,11.0,37.626572,127.038643,127.038643
우이동_017_1,1197,2.0,1.0,37.664463,127.011841,127.011841
송천동_053_1,1198,3.0,19.0,37.616665,127.02211,127.02211
내곡동_001_1,1199,1.0,3.0,37.465408,127.043777,127.043777
송중동_036_1,1200,1.0,13.0,37.616699,127.030495,127.030495
월곡1동_039_1,1201,2.0,11.0,37.608665,127.03627,127.03627
구의3동_009_2,1202,3.0,11.0,37.542465,127.094231,127.094231
군자동_014_4,1203,3.0,4.0,37.552372,127.07354,127.07354
가락1동_048_3,1204,4.0,12.0,37.495358,127.115692,127.115692
사근동_008_1,1205,7.0,13.0,37.558052,127.040352,127.040352
가락1동_048_4,1206,4.0,12.0,37.494209,127.104927,127.104927
공항동_037_1,1207,6.0,9.0,37.562092,126.820969,126.820969
발산1동_057_4,1208,1.0,13.0,37.552559,126.823112,126.823112
잠원동_013_1,1209,4.0,4.0,37.518322,127.014809,127.014809
반포1동_025_1,1210,9.0,8.0,37.508476,127.016762,127.016762
양재1동_078_1,1211,0.0,4.0,37.459248,127.023903,127.023903
양재2동_010_1,1212,1.0,3.0,37.467384,127.041458,127.041458
발산1동_058_1,1213,1.0,17.0,37.55135,126.824936,126.824936
용답동_019_2,1214,3.0,6.0,37.563511,127.056725,127.056725
사근동_002_1,1215,7.0,10.0,37.561359,127.049591,127.049591
명동_001_13,1216,13.0,6.0,37.567604,126.987259,126.987259
상일1동_006_3,1217,1.0,9.0,37.547092,127.156219,127.156219
신사1동_053_1,1218,1.0,9.0,37.599316,126.907593,126.907593
혜화동_028_1,1219,2.0,16.0,37.589836,126.999344,126.999344
낙성대동_002_1,1220,1.0,10.0,37.472881,126.960037,126.960037
용답동_004_1,1222,1.0,5.0,37.561371,127.06366,127.06366
회현동_003_5,1223,8.0,4.0,37.556644,126.97364,126.97364
광희동_001_4,1224,12.0,12.0,37.568314,127.00946,127.00946
중림동_001_2,1225,11.0,14.0,37.560246,126.968781,126.968781
중림동_001_3,1226,10.0,17.0,37.56147,126.968018,126.968018
중림동_001_4,1227,10.0,15.0,37.561573,126.968491,126.968491
오류2동_018_2,1228,1.0,9.0,37.476048,126.845016,126.845016
원효로2동_025_2,1229,4.0,7.0,37.533222,126.957237,126.957237
이촌1동_001_2,1230,1.0,3.0,37.51759,126.959221,126.959221
서빙고동_015_2,1231,3.0,3.0,37.520878,126.979713,126.979713
왕십리도선동_039_1,1232,5.0,8.0,37.568748,127.030403,127.030403
서빙고동_015_3,1233,3.0,3.0,37.521458,126.977676,126.977676
한강로동_032_1,1234,5.0,5.0,37.5233,126.972061,126.972061
한남동_037_1,1235,3.0,3.0,37.535919,127.005417,127.005417
한남동_011_1,1236,2.0,4.0,37.541439,127.003761,127.003761
한남동_001_4,1237,2.0,3.0,37.537498,127.000847,127.000847
한남동_001_5,1238,2.0,4.0,37.535976,126.999374,126.999374
이태원1동_002_1,1239,2.0,4.0,37.5303,126.991379,126.991379
한강로동_010_2,1240,7.0,7.0,37.532482,126.964119,126.964119
한강로동_010_3,1241,2.0,4.0,37.527611,126.955116,126.955116
원효로2동_025_3,1242,1.0,4.0,37.532379,126.95253,126.95253
금호4가동_005_1,1243,4.0,9.0,37.548149,127.021088,127.021088
한강로동_004_1,1244,4.0,2.0,37.523018,126.96241,126.96241
한강로동_027_3,1245,4.0,5.0,37.535286,126.974083,126.974083
서빙고동_015_4,1246,1.0,5.0,37.52515,126.992088,126.992088
이태원1동_006_1,1247,3.0,4.0,37.534531,126.996193,126.996193
용문동_003_2,1248,7.0,12.0,37.538513,126.963554,126.963554
한강로동_001_1,1249,5.0,2.0,37.52544,126.9646,126.9646
둔촌2동_035_1,1250,3.0,9.0,37.527187,127.142708,127.142708
송천동_027_1,1251,2.0,13.0,37.617088,127.028099,127.028099
번1동_021_1,1252,1.0,7.0,37.637135,127.03138,127.03138
"금호2,3가동_014_1",1253,3.0,7.0,37.548634,127.025726,127.025726
송천동_049_1,1254,2.0,19.0,37.612209,127.024979,127.024979
항동_028_1,1255,0.0,3.0,37.478199,126.824875,126.824875
개봉2동_004_1,1256,2.0,12.0,37.49334,126.859177,126.859177
구로5동_001_2,1257,3.0,8.0,37.506241,126.891144,126.891144
구로5동_038_1,1258,3.0,9.0,37.501915,126.889244,126.889244
성수1가2동_001_2,1259,3.0,7.0,37.546558,127.049988,127.049988
성수2가3동_006_3,1260,1.0,4.0,37.548244,127.059578,127.059578
사근동_022_3,1261,7.0,14.0,37.553745,127.041267,127.041267
한강로동_005_1,1262,5.0,10.0,37.539322,126.97319,126.97319
응봉동_010_1,1263,7.0,11.0,37.553986,127.033592,127.033592
불광1동_018_2,1264,4.0,7.0,37.611568,126.930489,126.930489
"종로1,2,3,4가동_003_7",1265,10.0,7.0,37.572182,126.982834,126.982834
청운효자동_001_1,1266,1.0,8.0,37.581146,126.971237,126.971237
일원1동_012_1,1267,3.0,9.0,37.492294,127.094337,127.094337
공항동_005_1,1268,4.0,9.0,37.561134,126.816101,126.816101
방화1동_077_1,1269,6.0,10.0,37.564976,126.817406,126.817406
염창동_006_1,1270,2.0,8.0,37.54903,126.878365,126.878365
등촌1동_026_1,1271,2.0,13.0,37.55603,126.864296,126.864296
행당2동_005_1,1272,8.0,12.0,37.55735,127.029213,127.029213
우장산동_024_1,1273,2.0,7.0,37.545555,126.844498,126.844498
화곡본동_015_1,1274,2.0,7.0,37.545368,126.844704,126.844704
방화1동_023_1,1275,5.0,13.0,37.569248,126.816505,126.816505
가양1동_027_3,1276,1.0,12.0,37.566441,126.844307,126.844307
방화2동_007_4,1277,8.0,6.0,37.567535,126.805183,126.805183
공항동_004_2,1278,7.0,4.0,37.561794,126.80793,126.80793
등촌1동_033_1,1279,2.0,15.0,37.557552,126.856255,126.856255
방화2동_004_1,1280,1.0,3.0,37.584583,126.810921,126.810921
가양1동_001_1,1281,1.0,4.0,37.571289,126.837776,126.837776
사근동_007_1,1282,7.0,13.0,37.560356,127.041397,127.041397
가양1동_001_2,1283,1.0,2.0,37.5741,126.837112,126.837112
가양1동_001_3,1284,1.0,2.0,37.575317,126.83667,126.83667
가양1동_003_2,1285,1.0,4.0,37.57402,126.843575,126.843575
방화3동_017_1,1286,1.0,4.0,37.584171,126.819328,126.819328
염창동_005_1,1287,2.0,7.0,37.556805,126.871559,126.871559
휘경1동_002_2,1288,5.0,10.0,37.592865,127.065559,127.065559
휘경1동_002_3,1289,6.0,8.0,37.593838,127.067818,127.067818
휘경1동_017_1,1290,6.0,7.0,37.594364,127.064598,127.064598
답십리2동_017_1,1291,3.0,6.0,37.56324,127.057991,127.057991
홍제3동_011_1,1292,1.0,4.0,37.59433,126.947388,126.947388
장안2동_019_1,1294,0.0,11.0,37.576771,127.071892,127.071892
답십리2동_018_1,1295,4.0,6.0,37.567692,127.057892,127.057892
용신동_040_1,1296,6.0,7.0,37.579586,127.030243,127.030243
청량리동_017_1,1297,1.0,14.0,37.591396,127.040298,127.040298
이문2동_017_1,1298,2.0,8.0,37.604603,127.066925,127.066925
휘경2동_039_1,1299,4.0,12.0,37.590874,127.065361,127.065361
용신동_053_1,1300,5.0,9.0,37.571301,127.033623,127.033623
용신동_060_1,1301,6.0,9.0,37.570148,127.029922,127.029922
전농2동_008_1,1302,0.0,18.0,37.578468,127.066895,127.066895
마장동_007_3,1303,4.0,8.0,37.57164,127.03566,127.03566
창신3동_012_1,1304,6.0,16.0,37.581314,127.01268,127.01268
"종로1,2,3,4가동_005_6",1305,13.0,4.0,37.568558,126.992119,126.992119
소공동_002_3,1306,10.0,11.0,37.562843,126.972618,126.972618
을지로동_002_1,1307,12.0,6.0,37.564743,126.990952,126.990952
명동_001_15,1308,12.0,3.0,37.566948,126.982445,126.982445
명동_001_16,1309,7.0,5.0,37.567017,126.976837,126.976837
소공동_001_9,1310,10.0,13.0,37.562534,126.972496,126.972496
중곡1동_005_1,1311,3.0,7.0,37.559795,127.074203,127.074203
소공동_001_10,1312,9.0,5.0,37.565903,126.981781,126.981781
명동_001_17,1313,13.0,4.0,37.565891,126.984451,126.984451
회현동_004_2,1314,8.0,6.0,37.560276,126.981392,126.981392
을지로동_002_2,1315,12.0,6.0,37.56459,126.990768,126.990768
명동_001_19,1316,13.0,5.0,37.566917,126.987831,126.987831
명동_001_20,1317,7.0,7.0,37.561226,126.987495,126.987495
공덕동_009_2,1318,7.0,14.0,37.545853,126.952599,126.952599
군자동_012_1,1319,3.0,6.0,37.55603,127.078644,127.078644
서강동_052_1,1320,5.0,7.0,37.547379,126.931633,126.931633
서교동_008_2,1321,5.0,10.0,37.557308,126.918854,126.918854
서교동_004_2,1322,5.0,10.0,37.55666,126.919868,126.919868
성산2동_002_1,1323,2.0,13.0,37.569492,126.911842,126.911842
합정동_023_1,1324,3.0,4.0,37.548367,126.916718,126.916718
상암동_003_1,1325,0.0,4.0,37.583321,126.881561,126.881561
성산1동_030_2,1326,3.0,13.0,37.564156,126.90815,126.90815
상암동_029_1,1327,4.0,5.0,37.577305,126.890183,126.890183
발산1동_007_1,1328,1.0,11.0,37.55846,126.836761,126.836761
우장산동_027_1,1329,2.0,6.0,37.544579,126.843781,126.843781
구의3동_001_3,1330,2.0,9.0,37.535824,127.094162,127.094162
능동_002_4,1332,3.0,9.0,37.547649,127.074707,127.074707
화양동_001_1,1333,3.0,9.0,37.546513,127.075714,127.075714
군자동_023_1,1334,3.0,5.0,37.557755,127.072975,127.072975
구의1동_004_1,1335,3.0,12.0,37.545006,127.083374,127.083374
자양3동_030_1,1336,3.0,7.0,37.53521,127.069,127.069
자양2동_015_1,1337,0.0,9.0,37.52927,127.077866,127.077866
자양2동_003_1,1338,2.0,15.0,37.53471,127.084473,127.084473
광장동_004_1,1339,1.0,7.0,37.549839,127.103027,127.103027
창4동_001_5,1340,3.0,13.0,37.659996,127.051277,127.051277
구의3동_001_4,1341,2.0,10.0,37.535988,127.094627,127.094627
화곡본동_015_2,1343,2.0,5.0,37.543827,126.843689,126.843689
가양1동_027_4,1344,2.0,17.0,37.565571,126.846245,126.846245
염창동_042_1,1345,2.0,7.0,37.551952,126.876709,126.876709
공항동_028_1,1346,6.0,8.0,37.560879,126.813545,126.813545
발산1동_004_1,1347,0.0,11.0,37.548573,126.820763,126.820763
화곡6동_024_1,1348,2.0,19.0,37.555107,126.851547,126.851547
우장산동_006_1,1349,2.0,19.0,37.546638,126.836578,126.836578
신도림동_071_1,1350,4.0,7.0,37.508625,126.883537,126.883537
광장동_041_1,1351,2.0,8.0,37.54073,127.102905,127.102905
휘경2동_007_1,1352,0.0,18.0,37.583923,127.068275,127.068275
홍은1동_009_1,1353,0.0,5.0,37.601696,126.949165,126.949165
양재1동_031_1,1354,0.0,4.0,37.465591,127.021843,127.021843
문래동_060_1,1355,4.0,9.0,37.513748,126.888512,126.888512
문래동_014_1,1356,4.0,8.0,37.512882,126.890266,126.890266
"종로1,2,3,4가동_009_2",1357,5.0,11.0,37.57753,126.989128,126.989128
고덕1동_064_1,1358,0.0,7.0,37.572014,127.171707,127.171707
고덕1동_060_1,1359,0.0,8.0,37.572014,127.173012,127.173012
가양1동_016_7,1360,2.0,10.0,37.558632,126.835594,126.835594
자양1동_007_1,1361,2.0,12.0,37.532478,127.085091,127.085091
양재1동_013_1,1362,3.0,11.0,37.478539,127.041145,127.041145
잠실6동_001_4,1363,3.0,7.0,37.516338,127.099854,127.099854
위례동_071_1,1364,0.0,12.0,37.474346,127.143265,127.143265
풍납2동_049_3,1365,2.0,7.0,37.52478,127.109131,127.109131
가락본동_007_1,1366,5.0,12.0,37.499176,127.125893,127.125893
문정2동_025_1,1367,3.0,6.0,37.488071,127.118637,127.118637
방이1동_021_2,1368,3.0,17.0,37.505852,127.121941,127.121941
송파2동_008_2,1369,6.0,13.0,37.502235,127.117287,127.117287
오금동_023_1,1370,4.0,11.0,37.508015,127.125946,127.125946
자양2동_032_1,1371,1.0,9.0,37.52977,127.07486,127.07486
오륜동_002_2,1372,4.0,10.0,37.523575,127.128044,127.128044
장지동_051_1,1373,2.0,9.0,37.482456,127.124603,127.124603
가락1동_048_5,1374,3.0,12.0,37.495792,127.108116,127.108116
거여1동_027_1,1375,2.0,11.0,37.491985,127.14373,127.14373
마천1동_021_1,1376,1.0,4.0,37.497631,127.159668,127.159668
마천2동_031_1,1377,1.0,4.0,37.498089,127.154297,127.154297
문정1동_038_1,1378,4.0,10.0,37.491467,127.12664,127.12664
장지동_017_1,1379,2.0,10.0,37.481743,127.128784,127.128784
장지동_008_2,1380,2.0,10.0,37.486115,127.126671,127.126671
구의2동_035_1,1381,1.0,8.0,37.551224,127.089706,127.089706
문정1동_007_1,1382,1.0,13.0,37.488274,127.130684,127.130684
가락1동_048_6,1383,5.0,5.0,37.492016,127.117455,127.117455
오륜동_002_3,1384,4.0,11.0,37.523975,127.12751,127.12751
잠실2동_007_1,1385,2.0,10.0,37.516117,127.084663,127.084663
잠실4동_003_1,1386,4.0,6.0,37.520809,127.103622,127.103622
잠실4동_003_2,1387,4.0,7.0,37.519886,127.10434,127.10434
잠실6동_001_5,1388,5.0,7.0,37.51614,127.103508,127.103508
장지동_017_2,1389,2.0,9.0,37.480511,127.128624,127.128624
장지동_044_2,1390,2.0,11.0,37.477783,127.132057,127.132057
장지동_010_1,1391,3.0,6.0,37.479534,127.126785,127.126785
대흥동_029_2,1392,4.0,12.0,37.55114,126.936989,126.936989
휘경2동_024_1,1393,6.0,9.0,37.589912,127.06868,127.06868
마천2동_019_1,1394,2.0,9.0,37.499004,127.146942,127.146942
잠실4동_039_1,1395,5.0,8.0,37.519211,127.107941,127.107941
잠실7동_003_1,1396,4.0,8.0,37.50679,127.079269,127.079269
장지동_058_1,1397,2.0,12.0,37.492367,127.136551,127.136551
문정2동_045_1,1398,3.0,3.0,37.476002,127.1231,127.1231
가락1동_048_7,1399,5.0,8.0,37.492733,127.117989,127.117989
거여2동_027_1,1400,2.0,9.0,37.48933,127.14605,127.14605
잠실4동_027_2,1401,3.0,8.0,37.520218,127.114571,127.114571
잠실6동_017_1,1402,3.0,6.0,37.521484,127.100281,127.100281
번3동_001_2,1403,0.0,16.0,37.628685,127.043907,127.043907
방화1동_017_1,1404,4.0,11.0,37.567406,126.816216,126.816216
우장산동_010_1,1405,1.0,17.0,37.558029,126.841835,126.841835
신사동_024_1,1406,4.0,10.0,37.483131,126.921356,126.921356
낙성대동_002_2,1407,1.0,7.0,37.471855,126.958717,126.958717
낙성대동_001_2,1408,0.0,5.0,37.46896,126.957657,126.957657
은천동_068_1,1409,5.0,8.0,37.484974,126.934372,126.934372
위례동_016_1,1410,1.0,7.0,37.486877,127.152695,127.152695
장안2동_036_1,1411,0.0,7.0,37.572174,127.071388,127.071388
방이1동_003_1,1412,4.0,11.0,37.512756,127.126297,127.126297
"종로1,2,3,4가동_006_2",1413,7.0,11.0,37.575283,126.990623,126.990623
중림동_011_1,1414,10.0,20.0,37.558914,126.964859,126.964859
광희동_006_1,1415,10.0,4.0,37.562527,126.998314,126.998314
광희동_001_5,1416,12.0,10.0,37.564308,127.006477,127.006477
공항동_009_2,1417,7.0,4.0,37.556885,126.809265,126.809265
신내1동_022_3,1418,3.0,4.0,37.615711,127.101044,127.101044
상봉2동_015_1,1419,6.0,6.0,37.592857,127.080605,127.080605
상봉2동_024_1,1420,9.0,8.0,37.595963,127.084778,127.084778
상봉2동_036_2,1421,6.0,6.0,37.594326,127.078461,127.078461
신내2동_002_1,1422,2.0,11.0,37.606411,127.094048,127.094048
신내1동_043_1,1423,3.0,11.0,37.610226,127.096283,127.096283
면목7동_043_1,1424,2.0,7.0,37.580322,127.094154,127.094154
묵1동_036_1,1425,5.0,10.0,37.613216,127.077347,127.077347
망우본동_031_1,1426,2.0,14.0,37.598827,127.096634,127.096634
가산동_004_3,1427,1.0,8.0,37.465576,126.887245,126.887245
시흥1동_003_2,1428,1.0,7.0,37.457397,126.893417,126.893417
시흥1동_042_1,1429,1.0,7.0,37.454151,126.900452,126.900452
독산4동_002_1,1430,1.0,7.0,37.468658,126.898262,126.898262
독산1동_046_1,1431,1.0,8.0,37.467094,126.889206,126.889206
여의동_002_7,1432,1.0,2.0,37.532574,126.914047,126.914047
여의동_002_8,1433,1.0,2.0,37.529747,126.91317,126.91317
여의동_002_9,1434,1.0,2.0,37.530502,126.912895,126.912895
여의동_002_10,1435,1.0,1.0,37.53054,126.918175,126.918175
여의동_002_11,1436,1.0,1.0,37.532146,126.917473,126.917473
여의동_002_12,1437,1.0,2.0,37.528641,126.915108,126.915108
상도2동_038_1,1438,4.0,11.0,37.505432,126.941513,126.941513
용신동_044_1,1439,6.0,11.0,37.5742,127.026497,127.026497
흑석동_038_2,1440,2.0,9.0,37.511204,126.961281,126.961281
대방동_028_2,1441,5.0,15.0,37.506805,126.928505,126.928505
노량진1동_023_1,1442,5.0,8.0,37.507858,126.947136,126.947136
신대방1동_019_1,1443,2.0,10.0,37.485008,126.903503,126.903503
신대방2동_009_1,1444,7.0,12.0,37.498455,126.927979,126.927979
양재2동_005_3,1445,1.0,4.0,37.471764,127.03907,127.03907
서초3동_020_1,1446,3.0,9.0,37.483395,127.007362,127.007362
서초4동_022_1,1447,7.0,7.0,37.498016,127.022224,127.022224
반포4동_013_2,1448,4.0,9.0,37.501507,127.003479,127.003479
반포1동_011_1,1449,6.0,9.0,37.507233,127.009453,127.009453
휘경2동_001_1,1450,0.0,14.0,37.584625,127.07029,127.07029
내곡동_002_2,1451,0.0,2.0,37.457664,127.059319,127.059319
내곡동_001_2,1452,0.0,0.0,37.46175,127.049728,127.049728
반포4동_001_1,1453,6.0,11.0,37.503204,127.006531,127.006531
반포2동_028_2,1454,5.0,11.0,37.499798,126.996468,126.996468
서초2동_040_1,1455,2.0,6.0,37.483891,127.029053,127.029053
반포4동_001_2,1456,6.0,11.0,37.503658,127.005943,127.005943
양재2동_026_1,1457,1.0,3.0,37.470398,127.042412,127.042412
방배3동_025_1,1458,2.0,9.0,37.481167,126.997589,126.997589
이문2동_025_3,1459,2.0,6.0,37.602711,127.067863,127.067863
삼성1동_025_1,1461,7.0,4.0,37.512962,127.053864,127.053864
신사동_021_1,1463,3.0,4.0,37.524227,127.02285,127.02285
도곡1동_012_1,1464,3.0,7.0,37.485367,127.038498,127.038498
세곡동_052_1,1465,0.0,2.0,37.465347,127.108803,127.108803
세곡동_005_1,1466,0.0,4.0,37.471233,127.107216,127.107216
세곡동_003_1,1467,0.0,5.0,37.467262,127.098015,127.098015
대치2동_051_1,1468,5.0,12.0,37.498402,127.060936,127.060936
논현2동_038_1,1469,4.0,3.0,37.514462,127.0326,127.0326
전농2동_028_1,1470,7.0,16.0,37.58131,127.055344,127.055344
역삼2동_002_1,1471,4.0,14.0,37.495262,127.049507,127.049507
세곡동_053_1,1472,0.0,3.0,37.47364,127.107025,127.107025
청담동_025_1,1473,5.0,8.0,37.519257,127.051598,127.051598
대치2동_012_1,1475,3.0,10.0,37.499866,127.060501,127.060501
일원1동_012_2,1476,2.0,7.0,37.495876,127.086502,127.086502
개포2동_038_1,1477,5.0,14.0,37.490177,127.073059,127.073059
압구정동_026_1,1478,1.0,6.0,37.53075,127.041603,127.041603
역삼1동_056_1,1479,3.0,7.0,37.495213,127.033028,127.033028
제기동_025_1,1480,2.0,13.0,37.587746,127.037384,127.037384
청담동_023_1,1481,2.0,5.0,37.524162,127.04895,127.04895
개포4동_048_1,1482,0.0,8.0,37.476856,127.055367,127.055367
신정7동_001_3,1483,1.0,11.0,37.51292,126.866798,126.866798
명동_001_22,1484,7.0,6.0,37.566471,126.979256,126.979256
여의동_002_13,1485,1.0,1.0,37.532719,126.917992,126.917992
상일2동_006_1,1486,1.0,10.0,37.557365,127.180138,127.180138
상일2동_002_1,1487,1.0,7.0,37.552124,127.180641,127.180641
상계9동_035_1,1488,2.0,15.0,37.669636,127.059425,127.059425
답십리1동_041_1,1489,5.0,8.0,37.573086,127.052162,127.052162
중계4동_018_1,1490,2.0,11.0,37.662605,127.075577,127.075577
중계4동_022_1,1491,1.0,15.0,37.659557,127.075256,127.075256
하계1동_041_1,1492,1.0,17.0,37.636669,127.069695,127.069695
하계2동_040_1,1493,3.0,17.0,37.633415,127.06916,127.06916
월계2동_055_1,1494,1.0,15.0,37.632843,127.052132,127.052132
월계2동_012_1,1495,3.0,18.0,37.629173,127.056931,127.056931
중계1동_025_3,1496,1.0,23.0,37.645596,127.071358,127.071358
"상계3,4동_010_1",1497,1.0,3.0,37.670303,127.078842,127.078842
월계2동_032_1,1498,1.0,15.0,37.634594,127.052063,127.052063
상계8동_043_1,1499,1.0,19.0,37.667828,127.056839,127.056839
용신동_052_1,1500,5.0,10.0,37.573666,127.030815,127.030815
상계8동_002_1,1501,3.0,19.0,37.662144,127.058197,127.058197
중계1동_020_1,1502,0.0,19.0,37.651161,127.076591,127.076591
중계본동_004_2,1503,0.0,8.0,37.64426,127.083313,127.083313
월계2동_002_1,1504,2.0,13.0,37.634411,127.058868,127.058868
월계1동_026_1,1505,2.0,12.0,37.620453,127.054451,127.054451
공릉1동_034_1,1506,5.0,9.0,37.625336,127.07019,127.07019
"상계6,7동_037_1",1507,3.0,20.0,37.647953,127.057938,127.057938
상계2동_020_1,1508,3.0,21.0,37.653519,127.071304,127.071304
"상계6,7동_060_1",1509,4.0,14.0,37.639851,127.05999,127.05999
중계본동_026_1,1510,0.0,19.0,37.651497,127.077042,127.077042
용신동_047_1,1511,6.0,10.0,37.575272,127.023468,127.023468
월계2동_003_2,1512,1.0,11.0,37.642929,127.051949,127.051949
창2동_043_1,1513,1.0,12.0,37.646019,127.035271,127.035271
도봉2동_001_3,1514,2.0,6.0,37.691013,127.049164,127.049164
방학1동_053_1,1515,1.0,12.0,37.662521,127.042709,127.042709
창3동_010_1,1516,0.0,7.0,37.640511,127.040825,127.040825
창4동_001_6,1517,3.0,15.0,37.653736,127.049294,127.049294
창3동_011_1,1518,0.0,11.0,37.633427,127.041161,127.041161
잠실2동_032_1,1519,3.0,7.0,37.516403,127.077614,127.077614
중계1동_025_4,1520,0.0,24.0,37.651535,127.073273,127.073273
용신동_024_1,1521,6.0,7.0,37.577686,127.031013,127.031013
방학2동_028_1,1522,0.0,5.0,37.669273,127.032433,127.032433
장위1동_044_1,1523,0.0,12.0,37.617455,127.048447,127.048447
천호2동_019_1,1524,3.0,7.0,37.540741,127.125763,127.125763
암사1동_057_1,1525,2.0,13.0,37.554688,127.139404,127.139404
암사1동_001_1,1526,2.0,15.0,37.554646,127.142532,127.142532
고덕1동_005_3,1527,2.0,18.0,37.554832,127.151733,127.151733
암사3동_013_1,1528,3.0,11.0,37.558456,127.144157,127.144157
둔촌2동_026_1,1529,4.0,10.0,37.529388,127.137184,127.137184
상일1동_057_1,1530,1.0,11.0,37.550583,127.165421,127.165421
용신동_014_1,1531,5.0,8.0,37.576382,127.03511,127.03511
성내1동_002_1,1532,5.0,7.0,37.531376,127.127075,127.127075
성내3동_011_1,1533,2.0,12.0,37.529236,127.136475,127.136475
고덕1동_056_1,1534,0.0,8.0,37.570953,127.171745,127.171745
고덕1동_065_1,1535,0.0,8.0,37.57074,127.172157,127.172157
고덕1동_054_1,1536,0.0,8.0,37.571804,127.174469,127.174469
둔촌2동_032_1,1537,2.0,10.0,37.534073,127.145004,127.145004
성내2동_023_1,1538,5.0,6.0,37.535416,127.133095,127.133095
길동_012_1,1539,2.0,9.0,37.536854,127.139488,127.139488
전농2동_007_2,1540,7.0,16.0,37.582561,127.054367,127.054367
길동_053_1,1541,2.0,9.0,37.541546,127.141479,127.141479
길동_027_1,1542,3.0,10.0,37.543709,127.142281,127.142281
발산1동_004_2,1543,0.0,12.0,37.547398,126.821411,126.821411
오류2동_011_1,1544,2.0,7.0,37.492672,126.841621,126.841621
"상계6,7동_060_2",1545,2.0,20.0,37.645096,127.058556,127.058556
잠실4동_003_3,1546,3.0,8.0,37.523018,127.115883,127.115883
가락본동_028_1,1547,5.0,16.0,37.50227,127.121956,127.121956
신정1동_005_2,1548,2.0,11.0,37.521225,126.854996,126.854996
답십리2동_004_1,1549,1.0,11.0,37.574203,127.057693,127.057693
신정2동_021_1,1550,2.0,12.0,37.521095,126.873207,126.873207
신정4동_005_1,1551,3.0,12.0,37.52198,126.859283,126.859283
신정4동_013_1,1552,2.0,12.0,37.521759,126.852287,126.852287
신정6동_020_1,1553,1.0,10.0,37.514069,126.869987,126.869987
신정6동_018_1,1554,2.0,11.0,37.523197,126.869301,126.869301
신정7동_004_2,1555,2.0,12.0,37.514812,126.861176,126.861176
신월1동_011_1,1556,0.0,6.0,37.528938,126.833122,126.833122
신월2동_031_1,1557,1.0,11.0,37.520111,126.844749,126.844749
신월3동_024_1,1558,0.0,9.0,37.539116,126.823799,126.823799
양평2동_017_1,1559,2.0,5.0,37.544666,126.888359,126.888359
신월4동_014_1,1560,0.0,11.0,37.520916,126.840958,126.840958
신월6동_002_1,1561,0.0,15.0,37.517796,126.841614,126.841614
신정3동_062_2,1562,0.0,5.0,37.513512,126.826813,126.826813
목5동_013_1,1563,2.0,10.0,37.539688,126.874985,126.874985
목5동_063_1,1564,2.0,10.0,37.536846,126.88475,126.88475
응암1동_032_1,1565,2.0,6.0,37.600494,126.922157,126.922157
녹번동_060_1,1566,1.0,3.0,37.601768,126.935425,126.935425
응암1동_031_2,1567,2.0,9.0,37.597504,126.919998,126.919998
불광1동_024_1,1568,8.0,8.0,37.613262,126.927864,126.927864
역촌동_039_1,1569,2.0,7.0,37.59967,126.91716,126.91716
양평2동_007_1,1570,3.0,11.0,37.53846,126.894508,126.894508
진관동_004_3,1571,0.0,11.0,37.629627,126.930115,126.930115
진관동_004_4,1572,0.0,7.0,37.633907,126.931778,126.931778
갈현1동_002_2,1573,3.0,17.0,37.620876,126.9198,126.9198
갈현1동_002_3,1574,3.0,17.0,37.622051,126.919586,126.919586
응암1동_055_1,1575,1.0,5.0,37.600346,126.93148,126.93148
회현동_003_6,1576,8.0,9.0,37.555408,126.969421,126.969421
행당1동_014_1,1577,8.0,13.0,37.55862,127.034355,127.034355
양재2동_004_1,1578,1.0,7.0,37.474022,127.048447,127.048447
공항동_044_1,1579,4.0,8.0,37.561085,126.816795,126.816795
양평2동_011_1,1580,3.0,12.0,37.535873,126.892181,126.892181
가양1동_014_4,1581,4.0,4.0,37.567192,126.834755,126.834755
월계3동_001_1,1582,4.0,13.0,37.627411,127.062141,127.062141
하계2동_004_1,1583,3.0,18.0,37.637939,127.067154,127.067154
장위2동_005_1,1584,4.0,10.0,37.611313,127.057594,127.057594
신월5동_023_1,1585,0.0,13.0,37.53936,126.828865,126.828865
신내1동_022_4,1586,2.0,2.0,37.617554,127.103996,127.103996
송파2동_002_1,1587,3.0,13.0,37.502056,127.11055,127.11055
방이2동_014_1,1588,3.0,5.0,37.516479,127.114983,127.114983
가락본동_023_1,1589,6.0,10.0,37.500027,127.118431,127.118431
도봉2동_001_4,1590,2.0,8.0,37.679848,127.050385,127.050385
대흥동_008_2,1591,5.0,20.0,37.550411,126.943848,126.943848
양평1동_007_1,1592,4.0,8.0,37.524506,126.891823,126.891823
신길7동_019_1,1593,6.0,17.0,37.501606,126.91745,126.91745
신길7동_016_1,1594,5.0,17.0,37.504005,126.92028,126.92028
대방동_033_2,1595,7.0,12.0,37.512627,126.927414,126.927414
상계1동_026_1,1596,1.0,12.0,37.674366,127.059471,127.059471
약수동_007_2,1597,6.0,12.0,37.552814,127.009193,127.009193
당산1동_028_1,1598,5.0,7.0,37.526176,126.901978,126.901978
당산2동_039_1,1599,5.0,11.0,37.527622,126.898636,126.898636
대림3동_036_1,1600,2.0,16.0,37.495193,126.900177,126.900177
