"기준_날짜","집계_기준","기준_시간","시작_대여소","시작_대여소명","종료_대여소","종료_대여소명","전체건수","전체_이용_분","전체_이용_거리"
"20240717","출발시간","2010","ST-611","상계6,7동_009_2","ST-2835","중계1동_002_1","1","13","1196"
"20240717","출발시간","2010","ST-614","방학1동_019_2","ST-2726","창4동_001_6","1","10","1922"
"20240717","출발시간","2010","ST-631","시흥1동_001_1","ST-1276","가산동_003_2","1","21","3304"
"20240717","출발시간","2010","ST-633","독산1동_010_1","ST-633","독산1동_010_1","1","126","3630"
"20240717","출발시간","2010","ST-636","독산1동_021_2","ST-639","독산1동_035_1","1","9","676"
"20240717","출발시간","2010","ST-64","여의동_006_15","ST-64","여의동_006_15","1","82","9895"
"20240717","출발시간","2010","ST-646","번1동_034_2","ST-1638","창2동_014_1","1","7","819"
"20240717","출발시간","2010","ST-646","번1동_034_2","ST-646","번1동_034_2","1","38","4149"
"20240717","출발시간","2010","ST-650","수유3동_017_1","ST-3092","창2동_014_3","1","6","980"
"20240717","출발시간","2010","ST-654","인수동_025_1","ST-1109","수유3동_025_1","1","6","1170"
"20240717","출발시간","2010","ST-663","신도림동_008_1","ST-2564","문래동_014_1","1","10","1390"
"20240717","출발시간","2010","ST-663","신도림동_008_1","ST-3303","신도림동_067_1","1","23","1051"
"20240717","출발시간","2010","ST-668","구로3동_034_1","ST-668","구로3동_034_1","1","44","4470"
"20240717","출발시간","2010","ST-668","구로3동_034_1","ST-727","신대방1동_046_1","1","6","600"
"20240717","출발시간","2010","ST-676","고척2동_016_1","ST-2767","신월1동_011_1","1","19","3710"
"20240717","출발시간","2010","ST-676","고척2동_016_1","ST-870","개봉1동_043_3","1","66","8220"
"20240717","출발시간","2010","ST-68","여의동_042_1","ST-73","여의동_010_1","1","7","1260"
"20240717","출발시간","2010","ST-687","노량진2동_003_1","ST-699","노량진2동_020_1","1","4","935"
"20240717","출발시간","2010","ST-695","사당2동_007_2","ST-750","반포3동_015_5","2","64","6935"
"20240717","출발시간","2010","ST-707","난향동_025_1","ST-707","난향동_025_1","1","70","3906"
"20240717","출발시간","2010","ST-726","대방동_022_1","ST-2358","대방동_018_1","1","",""
"20240717","출발시간","2010","ST-728","대방동_031_2","ST-2357","상도2동_023_1","1","18","1658"
"20240717","출발시간","2010","ST-735","공릉1동_016_1","ST-971","월계3동_001_4","1","12","461"
"20240717","출발시간","2010","ST-760","방배4동_032_1","ST-2362","사당1동_026_1","1","5","667"
"20240717","출발시간","2010","ST-761","서초2동_004_2","ST-1926","반포1동_036_1","1","13","1109"
"20240717","출발시간","2010","ST-771","양재1동_063_1","ST-1162","내곡동_009_1","1","23","5113"
"20240717","출발시간","2010","ST-773","양재2동_039_3","ST-548","잠실2동_050_1","1","36","8170"
"20240717","출발시간","2010","ST-808","대치4동_014_1","ST-821","개포4동_029_1","1","54","6541"
"20240717","출발시간","2010","ST-815","역삼2동_003_2","ST-503","성내1동_004_1","1","56","7366"
"20240717","출발시간","2010","ST-817","도곡1동_006_1","ST-1864","잠실본동_004_1","1","31","4188"
"20240717","출발시간","2010","ST-831","방화3동_020_1","ST-514","가양1동_011_1","1","10","1153"
"20240717","출발시간","2010","ST-835","발산1동_002_1","ST-835","발산1동_002_1","1","",""
"20240717","출발시간","2010","ST-838","가락본동_002_2","ST-1851","석촌동_036_1","1","11","1920"
"20240717","출발시간","2010","ST-849","면목3,8동_030_1","ST-595","면목5동_001_1","1","6","857"
"20240717","출발시간","2010","ST-854","중화1동_008_1","ST-2292","묵1동_010_1","1","15","1680"
"20240717","출발시간","2010","ST-867","중계1동_025_5","ST-2715","공릉1동_034_1","1","20","2629"
"20240717","출발시간","2010","ST-869","상계1동_003_1","ST-1639","상계8동_030_1","1","11","1810"
"20240717","도착시간","2010","ST-102","자양1동_036_1","ST-987","자양3동_002_1","1","4","511"
"20240717","도착시간","2010","ST-1029","녹번동_029_1","ST-2825","응암2동_050_1","1","7","1200"
"20240717","도착시간","2010","ST-1041","성내1동_012_1","ST-1041","성내1동_012_1","1","168","2557"
"20240717","도착시간","2010","ST-1041","성내1동_012_1","ST-1839","성내3동_018_2","1","7","1377"
"20240717","도착시간","2010","ST-1046","성내2동_010_1","ST-3098","천호2동_008_1","1","28","4696"
"20240717","도착시간","2010","ST-1046","성내2동_010_1","ST-486","천호2동_041_1","1","6","1025"
"20240717","출발시간","2010","ST-98","자양3동_013_2","ST-988","자양3동_010_1","1","3","350"
"20240717","출발시간","2010","ST-987","자양3동_002_1","ST-98","자양3동_013_2","1","4","780"
"20240717","출발시간","2010","ST-987","자양3동_002_1","ST-99","자양3동_036_1","1","87","4510"
"20240717","출발시간","2010","ST-99","자양3동_036_1","ST-980","자양2동_015_2","1","5","980"
"20240717","출발시간","2010","ST-992","아현동_006_1","ST-201","아현동_021_1","1","3","696"
"20240717","출발시간","2010","ST-994","목1동_005_2","ST-281","양평1동_008_1","1","11","2000"
"20240717","출발시간","2010","ST-994","목1동_005_2","ST-997","목4동_036_1","1","11","1380"
"20240717","출발시간","2010","ST-996","신월2동_013_1","ST-313","신월2동_009_1","1","",""
"20240717","도착시간","2010","ST-1012","신월3동_001_1","ST-2034","발산1동_001_2","1","15","2570"
"20240717","도착시간","2010","ST-1014","신정3동_091_1","ST-3224","신정3동_010_2","1","",""
"20240717","도착시간","2010","ST-1015","목5동_002_1","ST-1495","목5동_035_1","1","3","610"
"20240717","도착시간","2010","ST-102","자양1동_036_1","ST-1660","자양3동_013_1","1","7","1122"
"20240717","도착시간","2010","ST-102","자양1동_036_1","ST-2308","화양동_008_2","1","4","861"
"20240717","도착시간","2010","ST-1047","성내1동_016_1","ST-1687","성내3동_018_1","1","4","743"
"20240717","도착시간","2010","ST-1047","성내1동_016_1","ST-2748","성내2동_023_1","1","10","1692"
"20240717","도착시간","2010","ST-1059","고덕1동_093_1","ST-2567","고덕1동_064_1","1","3","754"
"20240717","도착시간","2010","ST-1061","천호1동_023_1","ST-3148","오륜동_002_6","1","21","3895"
"20240717","도착시간","2010","ST-1063","가양1동_016_1","ST-2050","공항동_060_1","1","5","456"
"20240717","도착시간","2010","ST-1079","방이1동_021_1","ST-3300","오륜동_001_5","1","111","1970"
"20240717","도착시간","2010","ST-1081","송파1동_030_1","ST-1079","방이1동_021_1","1","11","1136"
"20240717","도착시간","2010","ST-1088","잠실2동_018_1","ST-547","잠실2동_058_1","1","4","529"
"20240717","도착시간","2010","ST-1098","면목본동_011_1","ST-566","중화2동_012_1","1","8","1410"
"20240717","도착시간","2010","ST-1100","수유3동_016_1","ST-1100","수유3동_016_1","1","34","3130"
"20240717","도착시간","2010","ST-1102","삼각산동_060_1","ST-1665","송천동_043_1","1","5","1016"
"20240717","도착시간","2010","ST-1118","중계2,3동_047_1","ST-1284","중계1동_021_1","1","13","2038"
"20240717","도착시간","2010","ST-1136","방학1동_019_1","ST-3278","상계8동_042_1","2","26","4766"
"20240717","도착시간","2010","ST-117","사직동_009_1","ST-1619","사직동_009_5","1","74","510"
"20240717","도착시간","2010","ST-1185","수서동_028_1","ST-1407","세곡동_033_1","1","14","2464"
"20240717","도착시간","2010","ST-1186","수서동_023_1","ST-1364","세곡동_010_1","1","7","1310"
"20240717","도착시간","2010","ST-121","종로1,2,3,4가동_003_2","ST-118","사직동_001_1","1","3","730"
"20240717","도착시간","2010","ST-1219","구로1동_002_1","X","","1","10","1334"
"20240717","도착시간","2010","ST-1223","구로5동_001_1","ST-1273","구로5동_029_1","1","8","1055"
"20240717","도착시간","2010","ST-1223","구로5동_001_1","ST-1323","도림동_002_1","1","4","379"
"20240717","도착시간","2010","ST-1223","구로5동_001_1","ST-1974","도림동_002_2","1","5","754"
"20240717","도착시간","2010","ST-1223","구로5동_001_1","ST-290","도림동_002_3","1","7","727"
"20240717","도착시간","2010","ST-1249","등촌3동_064_1","ST-1067","가양2동_001_1","1","11","1490"
"20240717","도착시간","2010","ST-1267","대학동_020_1","ST-2375","대학동_014_1","1","19","930"
"20240717","도착시간","2010","ST-1268","보라매동_001_1","ST-1269","신림동_012_1","1","50","863"
"20240717","도착시간","2010","ST-1275","구로5동_040_1","ST-1964","신도림동_030_1","1","9","1559"
"20240717","도착시간","2010","ST-1275","구로5동_040_1","ST-918","구로4동_002_2","1","4","555"
"20240717","도착시간","2010","ST-1279","상계6,7동_027_2","ST-3026","창4동_009_1","1","15","1457"
"20240717","도착시간","2010","ST-1291","상계6,7동_027_3","ST-3174","하계1동_043_1","2","34","5690"
"20240717","도착시간","2010","ST-1332","상봉2동_014_1","ST-1332","상봉2동_014_1","1","19","907"
"20240717","도착시간","2010","ST-1339","이촌1동_006_1","ST-1326","한강로동_013_1","1","9","1144"
"20240717","도착시간","2010","ST-1347","안암동_018_1","ST-1454","보문동_014_1","1","66","2468"
"20240717","도착시간","2010","ST-1349","공릉2동_020_1","ST-736","중계1동_020_2","1","18","3600"
"20240717","도착시간","2010","ST-1351","등촌3동_001_1","ST-1645","공항동_030_1","1","22","920"
"20240717","도착시간","2010","ST-1364","세곡동_010_1","ST-904","문정2동_015_1","1","13","1530"
"20240717","도착시간","2010","ST-1370","둔촌2동_041_1","ST-501","길동_059_1","1","7","594"
"20240717","도착시간","2010","ST-1372","종로5,6가동_010_1","ST-360","행당1동_001_2","1","77","6350"
"20240717","도착시간","2010","ST-1378","구의1동_008_1","ST-1663","자양1동_017_1","1","6","1241"
"20240717","도착시간","2010","ST-1378","구의1동_008_1","ST-255","구의3동_001_4","1","67","1529"
"20240717","도착시간","2010","ST-1378","구의1동_008_1","ST-97","화양동_002_1","1","7","1219"
"20240717","도착시간","2010","ST-1406","서초2동_039_1","ST-769","양재1동_013_2","2","24","2980"
"20240717","도착시간","2010","ST-1435","을지로동_001_1","ST-151","종로1,2,3,4가동_005_3","1","3","474"
"20240717","도착시간","2010","ST-1440","황학동_015_1","ST-2626","광희동_001_5","1","11","1535"
"20240717","도착시간","2010","ST-1451","망우본동_060_1","ST-1332","상봉2동_014_1","1","5","761"
"20240717","도착시간","2010","ST-1470","창4동_043_1","ST-2726","창4동_001_6","1","5","971"
"20240717","도착시간","2010","ST-1515","방화2동_007_1","ST-831","방화3동_020_1","1","6","900"
"20240717","도착시간","2010","ST-1519","화곡6동_014_1","ST-3094","등촌1동_003_1","1","5","776"
"20240717","도착시간","2010","ST-1521","구로3동_006_1","ST-704","미성동_025_1","1","48","4420"
"20240717","도착시간","2010","ST-1526","오류1동_002_1","ST-2753","오류2동_011_1","1","47","3019"
"20240717","도착시간","2010","ST-1540","구로5동_040_2","ST-3040","대림3동_019_1","1","3","420"
"20240717","도착시간","2010","ST-1541","대림2동_016_1","ST-1996","목1동_045_1","1","36","5521"
"20240717","도착시간","2010","ST-1546","조원동_019_1","ST-2358","대방동_018_1","1","18","2103"
"20240717","도착시간","2010","ST-1556","서초2동_002_1","ST-770","양재1동_018_2","1","15","4160"
"20240717","도착시간","2010","ST-1574","개포3동_028_1","ST-807","대치2동_036_2","1","11","1250"
"20240717","도착시간","2010","ST-1577","역삼1동_044_1","ST-1404","서초1동_008_1","1","26","1896"
"20240717","도착시간","2010","ST-1582","삼전동_001_1","ST-2797","방이2동_014_1","1","13","4190"
"20240717","도착시간","2010","ST-1582","삼전동_001_1","ST-3162","삼전동_039_1","1","10","773"
"20240717","도착시간","2010","ST-1582","삼전동_001_1","ST-3214","방이2동_006_1","1","13","1240"
"20240717","도착시간","2010","ST-1610","종로5,6가동_010_4","ST-1819","혜화동_015_1","1","14","2003"
"20240717","도착시간","2010","ST-1626","천호3동_039_1","ST-2749","길동_012_1","1","6","726"
"20240717","도착시간","2010","ST-1728","잠실본동_018_1","ST-1729","삼전동_044_1","1","7","897"
"20240717","도착시간","2010","ST-1729","삼전동_044_1","X","","1","20","1387"
"20240717","도착시간","2010","ST-1730","송파1동_038_1","ST-1866","석촌동_018_1","1","58","1747"
"20240717","도착시간","2010","ST-1731","목1동_003_5","ST-2887","화곡2동_028_1","1","17","2541"
"20240717","도착시간","2010","ST-1753","구로3동_037_2","ST-2003","신월1동_039_1","1","45","8834"
"20240717","도착시간","2010","ST-1753","구로3동_037_2","ST-3236","가산동_019_3","1","11","1410"
"20240717","도착시간","2010","ST-1869","가락1동_040_1","ST-904","문정2동_015_1","1","15","2570"
"20240717","도착시간","2010","ST-1874","오륜동_033_1","ST-1875","오륜동_031_1","1","2","440"
"20240717","도착시간","2010","ST-1880","도곡2동_045_1","ST-3115","역삼2동_050_1","1","86","4800"
"20240717","도착시간","2010","ST-1888","수서동_028_2","ST-1184","수서동_019_1","1","36","705"
"20240717","도착시간","2010","ST-1910","반포3동_015_3","ST-1909","반포3동_015_2","1","3","552"
"20240717","도착시간","2010","ST-1938","가산동_003_4","ST-3029","가산동_010_1","1","121","3096"
"20240717","도착시간","2010","ST-1938","가산동_003_4","ST-3236","가산동_019_3","1","56","1390"
"20240717","도착시간","2010","ST-1973","당산2동_037_1","ST-1701","당산2동_057_1","1","3","421"
"20240717","도착시간","2010","ST-1973","당산2동_037_1","ST-418","당산1동_003_1","1","12","1315"
"20240717","도착시간","2010","ST-1983","신길7동_021_1","ST-300","신길6동_009_1","1","5","726"
"20240717","도착시간","2010","ST-199","중림동_001_1","ST-185","소공동_001_8","1","6","615"
"20240717","도착시간","2010","ST-1991","신길7동_028_1","ST-1150","노량진1동_016_1","1","21","3440"
"20240717","도착시간","2010","ST-1995","목1동_006_2","ST-1017","목5동_008_1","1","6","1074"
"20240717","도착시간","2010","ST-1996","목1동_045_1","ST-1497","목1동_003_2","1","9","1140"
"20240717","도착시간","2010","ST-1996","목1동_045_1","ST-993","신정1동_005_3","1","8","1065"
"20240717","도착시간","2010","ST-1996","목1동_045_1","X","","1","90","1886"
"20240717","도착시간","2010","ST-1999","목2동_006_1","ST-2553","염창동_042_1","1","5","751"
"20240717","도착시간","2010","ST-2011","신정6동_002_1","ST-2692","신정7동_001_3","1","4","527"
"20240717","도착시간","2010","ST-2026","가양1동_003_1","ST-2491","가양1동_001_3","1","4","793"
"20240717","도착시간","2010","ST-2031","가양1동_018_1","ST-1352","발산1동_065_1","1","10","1490"
"20240717","도착시간","2010","ST-2031","가양1동_018_1","ST-2555","공항동_028_1","1","10","1927"
"20240717","도착시간","2010","ST-2033","가양1동_012_7","ST-2045","가양1동_012_12","1","6","853"
"20240717","도착시간","2010","ST-2036","가양1동_017_2","ST-2031","가양1동_018_1","1","5","1065"
"20240717","도착시간","2010","ST-2036","가양1동_017_2","ST-3226","등촌3동_001_5","1","7","1105"
"20240717","도착시간","2010","ST-2045","가양1동_012_12","ST-1402","공항동_038_1","1","27","1150"
"20240717","도착시간","2010","ST-2045","가양1동_012_12","ST-3100","등촌3동_001_4","1","7","1144"
"20240717","도착시간","2010","ST-2050","공항동_060_1","ST-1645","공항동_030_1","1","53","5240"
"20240717","도착시간","2010","ST-2057","가양1동_010_1","ST-1249","등촌3동_064_1","1","17","2487"
"20240717","도착시간","2010","ST-2057","가양1동_010_1","ST-1647","공항동_009_1","1","18","3358"
"20240717","도착시간","2010","ST-2057","가양1동_010_1","ST-513","가양1동_025_1","1","10","1060"
"20240717","도착시간","2010","ST-1645","공항동_030_1","ST-1062","공항동_004_1","1","8","910"
"20240717","도착시간","2010","ST-1660","자양3동_013_1","ST-1429","화양동_008_1","1","7","890"
"20240717","도착시간","2010","ST-1660","자양3동_013_1","ST-258","자양2동_032_1","1","51","1903"
"20240717","도착시간","2010","ST-1661","자양4동_009_1","ST-2278","장안2동_062_1","1","29","4870"
"20240717","도착시간","2010","ST-1661","자양4동_009_1","ST-987","자양3동_002_1","1","6","681"
"20240717","도착시간","2010","ST-1668","명동_001_10","ST-176","숭인2동_012_1","1","21","4130"
"20240717","도착시간","2010","ST-1679","역삼1동_057_1","ST-1899","반포1동_044_1","1","18","2096"
"20240717","도착시간","2010","ST-1687","성내3동_018_1","ST-1046","성내2동_010_1","1","9","1440"
"20240717","도착시간","2010","ST-1687","성내3동_018_1","ST-2878","가락2동_061_1","1","26","4328"
"20240717","도착시간","2010","ST-1689","가양1동_017_1","ST-975","방화1동_040_2","2","21","3000"
"20240717","도착시간","2010","ST-1691","대흥동_014_1","ST-2447","한강로동_010_2","1","19","3015"
"20240717","도착시간","2010","ST-1700","영등포본동_012_1","ST-303","신길3동_021_1","1","63","1632"
"20240717","도착시간","2010","ST-1716","거여1동_012_1","ST-930","거여2동_004_1","1","5","720"
"20240717","도착시간","2010","ST-1719","오륜동_001_3","ST-1087","오륜동_001_2","1","25","2708"
"20240717","도착시간","2010","ST-1721","용산2가동_014_1","ST-1376","남영동_003_3","2","10","1599"
"20240717","도착시간","2010","ST-2470","불광1동_018_2","ST-467","녹번동_048_3","1","6","740"
"20240717","도착시간","2010","ST-2489","가양1동_001_1","ST-2037","가양1동_014_2","1","8","1328"
"20240717","도착시간","2010","ST-1766","명일2동_008_2","ST-1626","천호3동_039_1","1","16","2704"
"20240717","도착시간","2010","ST-177","숭인2동_005_2","ST-271","용신동_052_1","1","4","750"
"20240717","도착시간","2010","ST-1771","소공동_001_4","ST-1443","한강로동_025_1","1","31","3872"
"20240717","도착시간","2010","ST-1773","소공동_001_6","ST-169","가회동_002_1","1","22","2815"
"20240717","도착시간","2010","ST-1793","가락1동_039_1","ST-1417","위례동_034_1","1","31","5043"
"20240717","도착시간","2010","ST-1794","마천2동_004_1","ST-1085","문정2동_017_1","1","100","17476"
"20240717","도착시간","2010","ST-1794","마천2동_004_1","ST-1794","마천2동_004_1","1","47","3725"
"20240717","도착시간","2010","ST-1833","명일2동_003_2","ST-2733","암사1동_057_1","1","16","1234"
"20240717","도착시간","2010","ST-1837","길동_044_1","ST-2732","천호2동_019_1","1","9","1645"
"20240717","도착시간","2010","ST-1851","석촌동_036_1","ST-2876","방이2동_005_1","1","37","4209"
"20240717","도착시간","2010","ST-1859","석촌동_017_1","ST-1081","송파1동_030_1","1","8","1206"
"20240717","도착시간","2010","ST-1862","잠실3동_049_1","ST-3162","삼전동_039_1","1","42","3010"
"20240717","도착시간","2010","ST-1862","잠실3동_049_1","ST-550","잠실3동_028_2","1","4","738"
"20240717","도착시간","2010","ST-1866","석촌동_018_1","ST-1793","가락1동_039_1","1","5","751"
"20240717","도착시간","2010","ST-1868","잠실3동_028_1","ST-1582","삼전동_001_1","1","5","700"
"20240717","도착시간","2010","ST-2748","성내2동_023_1","ST-3248","둔촌2동_004_1","1","6","718"
"20240717","도착시간","2010","ST-2748","성내2동_023_1","ST-503","성내1동_004_1","1","6","1028"
"20240717","도착시간","2010","ST-2059","등촌3동_003_2","ST-1351","등촌3동_001_1","1","4","760"
"20240717","도착시간","2010","ST-2075","월계3동_003_1","ST-2068","공릉1동_059_1","1","28","3775"
"20240717","도착시간","2010","ST-2085","중계2,3동_011_1","ST-1475","중계본동_007_2","1","10","1607"
"20240717","도착시간","2010","ST-2086","상계6,7동_025_1","ST-2718","중계2,3동_049_1","1","9","1561"
"20240717","도착시간","2010","ST-2087","중계2,3동_045_1","ST-1284","중계1동_021_1","1","7","1192"
"20240717","도착시간","2010","ST-2094","방학1동_007_1","ST-2104","도봉2동_031_2","1","7","1337"
"20240717","도착시간","2010","ST-2125","번1동_034_1","ST-3152","번1동_002_1","1","7","1120"
"20240717","도착시간","2010","ST-2167","서교동_008_1","ST-4","서교동_020_1","1","7","864"
"20240717","도착시간","2010","ST-2177","한강로동_012_1","ST-2172","남영동_001_1","1","11","1272"
"20240717","도착시간","2010","ST-2231","석관동_068_1","ST-2231","석관동_068_1","1","46","2686"
"20240717","도착시간","2010","ST-2232","장위3동_006_1","ST-578","석관동_001_2","1","8","1140"
"20240717","도착시간","2010","ST-2253","응암1동_030_1","ST-1036","역촌동_044_1","1","11","1642"
"20240717","도착시간","2010","ST-2263","진관동_004_2","ST-452","진관동_049_1","1","16","2804"
"20240717","도착시간","2010","ST-2270","휘경2동_022_1","ST-2498","휘경1동_017_1","1","8","1294"
"20240717","도착시간","2010","ST-2270","휘경2동_022_1","ST-260","휘경2동_024_1","1","17","915"
"20240717","도착시간","2010","ST-2273","제기동_048_1","ST-198","신당동_004_1","1","13","2673"
"20240717","도착시간","2010","ST-2274","제기동_043_1","ST-910","월곡2동_015_1","1","10","1990"
"20240717","도착시간","2010","ST-2283","상봉2동_036_1","ST-1375","상봉2동_014_2","1","6","800"
"20240717","도착시간","2010","ST-2308","화양동_008_2","ST-974","화양동_008_5","1","4","650"
"20240717","도착시간","2010","ST-2309","구의1동_038_1","ST-980","자양2동_015_2","1","8","1767"
"20240717","도착시간","2010","ST-2326","사근동_006_1","ST-1819","혜화동_015_1","1","36","6772"
"20240717","도착시간","2010","ST-2364","사당1동_044_1","ST-2359","사당3동_019_1","1","",""
"20240717","도착시간","2010","ST-2373","은천동_066_1","ST-884","중앙동_022_2","1","8","1185"
"20240717","도착시간","2010","ST-2380","청룡동_006_1","ST-2379","서원동_023_1","1","2","417"
"20240717","도착시간","2010","ST-2380","청룡동_006_1","ST-702","신림동_006_1","1","7","1090"
"20240717","도착시간","2010","ST-2398","신정6동_026_2","ST-3089","신정7동_003_1","1","5","660"
"20240717","도착시간","2010","ST-2412","발산1동_057_4","ST-2412","발산1동_057_4","1","11","1431"
"20240717","도착시간","2010","ST-2428","낙성대동_002_1","ST-1337","중앙동_029_1","1","14","1395"
"20240717","도착시간","2010","ST-243","용답동_004_1","ST-2342","용답동_019_1","1","5","757"
"20240717","도착시간","2010","ST-2459","번1동_021_1","ST-2137","번1동_025_1","1","4","491"
"20240717","도착시간","2010","ST-2464","구로5동_001_2","ST-1222","구로5동_005_1","1","3","364"
"20240717","도착시간","2010","ST-3148","오륜동_002_6","ST-1687","성내3동_018_1","1","8","1900"
"20240717","도착시간","2010","ST-315","신정6동_017_1","ST-993","신정1동_005_3","1","7","1458"
"20240717","도착시간","2010","ST-3163","목1동_037_2","ST-2007","신정2동_028_1","2","6","1441"
"20240717","도착시간","2010","ST-3209","천호2동_005_1","ST-493","천호2동_029_2","1","4","690"
"20240717","도착시간","2010","ST-3250","신길3동_021_2","ST-1221","구로5동_039_2","1","33","6570"
"20240717","도착시간","2010","ST-249","사근동_007_1","ST-392","전농1동_054_1","1","53","3090"
"20240717","도착시간","2010","ST-2498","휘경1동_017_1","ST-2497","휘경1동_002_3","1","",""
"20240717","도착시간","2010","ST-2501","답십리2동_018_1","ST-398","답십리1동_025_1","1","6","726"
"20240717","도착시간","2010","ST-2521","명동_001_17","ST-1619","사직동_009_5","1","16","1860"
"20240717","도착시간","2010","ST-2533","성산2동_002_1","ST-2897","남가좌1동_008_1","1","8","920"
"20240717","도착시간","2010","ST-2536","성산1동_030_2","ST-1494","성산1동_030_1","1","158","4072"
"20240717","도착시간","2010","ST-2541","능동_002_4","ST-2310","화양동_046_1","1","15","1205"
"20240717","도착시간","2010","ST-2542","화양동_001_1","ST-2332","금호4가동_019_1","1","33","6060"
"20240717","도착시간","2010","ST-255","구의3동_001_4","ST-387","광장동_046_1","1","7","1860"
"20240717","도착시간","2010","ST-255","구의3동_001_4","ST-97","화양동_002_1","1","16","2726"
"20240717","도착시간","2010","ST-2560","휘경2동_007_1","ST-262","장안2동_036_1","1","10","1508"
"20240717","도착시간","2010","ST-258","자양2동_032_1","ST-2314","자양1동_023_1","1","10","1390"
"20240717","도착시간","2010","ST-258","자양2동_032_1","ST-99","자양3동_036_1","1","3","700"
"20240717","도착시간","2010","ST-2580","오륜동_002_2","ST-2748","성내2동_023_1","1","6","1321"
"20240717","도착시간","2010","ST-2601","잠실4동_039_1","ST-1584","잠실6동_004_1","1","8","1120"
"20240717","도착시간","2010","ST-2603","장지동_058_1","ST-1717","가락2동_049_1","1","2","500"
"20240717","도착시간","2010","ST-2605","문정2동_045_1","ST-3207","대치2동_036_1","1","29","6460"
"20240717","도착시간","2010","ST-2609","잠실6동_017_1","ST-3079","대치2동_001_3","1","110","16088"
"20240717","도착시간","2010","ST-2614","신사동_024_1","ST-2851","신사동_020_1","1","5","481"
"20240717","도착시간","2010","ST-2658","반포4동_013_2","ST-777","신사동_001_1","1","27","4280"
"20240717","도착시간","2010","ST-2691","개포4동_048_1","ST-1560","개포2동_019_1","1","9","960"
"20240717","도착시간","2010","ST-2692","신정7동_001_3","ST-1499","신정7동_004_1","1","7","890"
"20240717","도착시간","2010","ST-2701","중계4동_022_1","ST-608","상계3,4동_013_2","1","7","1020"
"20240717","도착시간","2010","ST-2706","중계1동_025_3","ST-1475","중계본동_007_2","1","11","1070"
"20240717","도착시간","2010","ST-272","용신동_047_1","ST-408","용신동_007_2","1","28","1380"
"20240717","도착시간","2010","ST-2728","잠실2동_032_1","ST-1797","잠실2동_038_1","1","13","1748"
"20240717","도착시간","2010","ST-2732","천호2동_019_1","ST-486","천호2동_041_1","1","5","612"
"20240717","도착시간","2010","ST-2732","천호2동_019_1","X","","1","10","1973"
"20240717","도착시간","2010","ST-2738","둔촌2동_026_1","ST-2747","둔촌2동_032_1","1","7","1151"
"20240717","도착시간","2010","ST-2740","성내1동_002_1","ST-891","잠실6동_001_7","1","52","3588"
"20240717","도착시간","2010","ST-2742","성내3동_011_1","ST-2742","성내3동_011_1","1","104","2289"
"20240717","도착시간","2010","ST-847","묵1동_013_1","ST-2291","중화2동_040_1","1","17","704"
"20240717","도착시간","2010","ST-850","상봉2동_008_1","ST-2922","상봉2동_027_1","1","",""
"20240717","도착시간","2010","ST-86","상암동_026_5","ST-81","상암동_042_3","1","5","583"
"20240717","도착시간","2010","ST-3267","용답동_006_1","ST-2501","답십리2동_018_1","1","6","825"
"20240717","도착시간","2010","ST-3289","하계1동_033_1","ST-3015","상계6,7동_042_1","1","13","1292"
"20240717","도착시간","2010","ST-3300","오륜동_001_5","ST-2748","성내2동_023_1","1","10","1690"
"20240717","도착시간","2010","ST-3303","신도림동_067_1","ST-1323","도림동_002_1","1","66","2075"
"20240717","도착시간","2010","ST-338","을지로동_001_5","ST-360","행당1동_001_2","1","90","8990"
"20240717","도착시간","2010","ST-343","신수동_047_1","ST-204","용강동_039_1","1","8","1213"
"20240717","도착시간","2010","ST-344","성산2동_076_2","ST-344","성산2동_076_2","1","117","1320"
"20240717","도착시간","2010","ST-351","연희동_066_3","ST-3279","수색동_004_2","1","19","2779"
"20240717","도착시간","2010","ST-360","행당1동_001_2","ST-2310","화양동_046_1","1","55","4924"
"20240717","도착시간","2010","ST-368","성수2가3동_002_2","ST-2310","화양동_046_1","1","5","880"
"20240717","도착시간","2010","ST-371","송정동_004_4","ST-371","송정동_004_4","1","10","1234"
"20240717","도착시간","2010","ST-377","구의3동_021_1","ST-378","구의3동_048_1","2","8","851"
"20240717","도착시간","2010","ST-384","능동_002_5","ST-2407","구의3동_009_2","1","7","901"
"20240717","도착시간","2010","ST-397","용신동_004_1","ST-3258","용신동_001_1","1","4","560"
"20240717","도착시간","2010","ST-400","청량리동_009_4","ST-2335","마장동_014_1","1","36","4015"
"20240717","도착시간","2010","ST-410","장안1동_003_1","ST-394","장안1동_013_1","1","7","680"
"20240717","도착시간","2010","ST-413","당산1동_014_1","ST-1677","당산1동_020_1","1","5","483"
"20240717","도착시간","2010","ST-2768","신월2동_031_1","ST-1500","신월4동_007_1","1","",""
"20240717","도착시간","2010","ST-2768","신월2동_031_1","ST-3224","신정3동_010_2","1","18","2253"
"20240717","도착시간","2010","ST-2771","신월6동_002_1","ST-1498","신정3동_001_1","1","31","1734"
"20240717","도착시간","2010","ST-2774","목5동_063_1","ST-1496","목5동_028_1","1","19","798"
"20240717","도착시간","2010","ST-2797","방이2동_014_1","ST-1720","오륜동_001_4","1","36","2158"
"20240717","도착시간","2010","ST-2807","당산2동_039_1","ST-1649","영등포동_025_1","1","8","1123"
"20240717","도착시간","2010","ST-2812","양평1동_020_1","ST-2958","양평1동_003_1","1","3","434"
