기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,
20240102,도착시간,1910,ST-2059,등촌3동_025_1,ST-2020,등촌1동_003_1,1,5,607,
20240102,도착시간,1910,ST-2069,월계2동_001_1,ST-2610,번3동_002_1,2,22,2214,
20240102,도착시간,1910,ST-2074,월계1동_024_1,ST-3167,공릉1동_037_1,1,25,3318,
20240102,도착시간,1910,ST-2078,하계1동_027_1,ST-610,상계6·7동_050_1,1,108,1985,
20240102,도착시간,1910,ST-2079,상계8동_016_1,ST-1639,상계8동_035_1,1,3,666,
20240102,도착시간,1910,ST-2085,중계2·3동_062_1,ST-3116,상계6·7동_025_1,1,11,1470,
20240102,도착시간,1910,ST-2086,상계6·7동_044_1,ST-971,월계3동_017_1,1,29,4065,
20240102,도착시간,1910,ST-2087,중계2·3동_061_1,ST-2706,중계1동_054_1,1,4,814,
20240102,도착시간,1910,ST-212,성산2동_022_1,ST-3033,홍은2동_046_1,1,7,1460,
20240102,도착시간,1910,ST-2137,번1동_030_2,ST-600,월계1동_022_1,1,58,5710,
20240102,도착시간,1910,ST-2148,상암동_025_1,ST-2023,가양1동_022_1,1,29,4864,
20240102,도착시간,1910,ST-2160,성산2동_044_1,ST-20,서교동_029_1,2,109,5023,
20240102,도착시간,1910,ST-2168,서교동_001_1,ST-346,홍은2동_017_2,1,24,4290,
20240102,도착시간,1910,ST-2168,서교동_001_1,ST-39,신촌동_006_1,1,43,3622,
20240102,도착시간,1910,ST-2188,한남동_007_1,ST-330,한남동_035_2,1,4,570,
20240102,도착시간,1910,ST-2189,한남동_002_3,ST-332,용산2가동_011_4,1,14,1740,
20240102,도착시간,1910,ST-2207,북가좌1동_020_1,ST-2533,성산2동_008_1,1,11,760,
20240102,도착시간,1910,ST-2213,홍은2동_032_1,ST-2213,홍은2동_032_1,1,0,0,
20240102,도착시간,1910,ST-2226,삼선동_002_2,ST-273,용신동_021_1,1,10,2298,
20240102,도착시간,1910,ST-2231,석관동_056_1,ST-401,이문1동_056_1,1,9,1205,
20240102,도착시간,1910,ST-2235,정릉1동_020_1,ST-2406,월곡1동_004_1,1,12,2072,
20240102,도착시간,1910,ST-2240,이촌2동_011_2,ST-2240,이촌2동_011_2,1,35,3880,
20240102,도착시간,1910,ST-2266,이문2동_015_1,ST-2549,창4동_001_5,1,31,6801,
20240102,도착시간,1910,ST-2268,장안1동_010_1,ST-2342,용답동_004_1,1,9,1471,
20240102,도착시간,1910,ST-2270,휘경2동_009_1,ST-2560,휘경2동_034_1,1,7,1377,
20240102,도착시간,1910,ST-2276,제기동_046_1,ST-1632,용신동_025_1,1,17,426,
20240102,도착시간,1910,ST-2282,중화2동_050_1,ST-602,공릉1동_067_2,1,19,3236,
20240102,도착시간,1910,ST-2287,묵1동_009_2,ST-2861,공릉1동_058_1,1,3,560,
20240102,도착시간,1910,ST-2291,중화2동_012_2,ST-1671,휘경1동_018_1,1,12,2248,
20240102,도착시간,1910,ST-2309,구의1동_026_1,ST-2308,화양동_041_2,1,10,1617,
20240102,도착시간,1910,ST-2310,화양동_038_1,ST-985,중곡3동_030_2,1,19,3581,
20240102,도착시간,1910,ST-2314,자양1동_032_1,ST-2865,자양2동_045_2,1,11,720,
20240102,도착시간,1910,ST-2318,화양동_016_2,ST-1660,자양3동_025_1,1,9,1339,
20240102,도착시간,1910,ST-2320,군자동_035_4,ST-361,송정동_002_1,1,3,760,
20240102,도착시간,1910,ST-2325,군자동_001_1,ST-2331,송정동_005_1,1,4,770,
20240102,도착시간,1910,ST-2325,군자동_001_1,ST-445,군자동_030_1,1,6,1172,
20240102,도착시간,1910,ST-2326,사근동_018_1,ST-2326,사근동_018_1,1,0,0,
20240102,도착시간,1910,ST-2326,사근동_018_1,ST-241,사근동_001_1,1,4,554,
20240102,도착시간,1910,ST-2330,성수1가2동_030_2,ST-112,성수2가3동_016_1,1,47,2690,
20240102,도착시간,1910,ST-2330,성수1가2동_030_2,ST-255,구의3동_028_4,1,35,1910,
20240102,도착시간,1910,ST-234,마장동_022_1,ST-409,답십리1동_021_1,1,7,1229,
20240102,도착시간,1910,ST-234,마장동_022_1,ST-579,석관동_029_1,1,27,5723,
20240102,도착시간,1910,ST-2352,흑석동_059_1,ST-2357,상도2동_001_1,1,19,1750,
20240102,도착시간,1910,ST-236,왕십리2동_011_2,ST-1618,왕십리2동_030_1,1,5,650,
20240102,도착시간,1910,ST-236,왕십리2동_011_2,ST-236,왕십리2동_011_2,1,40,590,
20240102,도착시간,1910,ST-236,왕십리2동_011_2,ST-358,왕십리도선동_013_1,1,45,585,
20240102,도착시간,1910,ST-2375,대학동_008_1,ST-702,신림동_029_1,1,103,2416,
20240102,도착시간,1910,ST-2395,신정6동_019_2,ST-312,신정4동_049_1,1,5,870,
20240102,도착시간,1910,ST-2396,신정6동_019_3,ST-3047,신정1동_001_1,1,3,801,
20240102,도착시간,1910,ST-2396,신정6동_019_3,ST-3089,신정7동_042_1,1,8,1070,
20240102,도착시간,1910,ST-24,신수동_009_1,ST-24,신수동_009_1,1,37,3242,
20240102,도착시간,1910,ST-2412,발산1동_059_4,ST-1718,방화1동_064_1,1,10,1530,
20240102,도착시간,1910,ST-2412,발산1동_059_4,ST-2993,발산1동_060_2,1,5,930,
20240102,도착시간,1910,ST-2412,발산1동_059_4,ST-522,우장산동_004_2,1,10,1490,
20240102,도착시간,1910,ST-2420,사근동_007_2,ST-249,사근동_017_1,1,5,810,
20240102,도착시간,1910,ST-2420,사근동_007_2,ST-565,종암동_048_1,1,40,5559,
20240102,도착시간,1910,ST-243,용답동_003_1,ST-262,장안2동_053_1,1,9,1440,
20240102,도착시간,1910,ST-2431,광희동_001_2,ST-1811,종로5·6가동_009_3,1,35,1055,
20240102,도착시간,1910,ST-2434,중림동_002_3,ST-2434,중림동_002_3,1,0,0,
20240102,도착시간,1910,ST-244,왕십리도선동_008_1,ST-244,왕십리도선동_008_1,1,7,1120,
20240102,도착시간,1910,ST-2452,서빙고동_002_1,ST-2191,서빙고동_003_1,1,3,635,
20240102,도착시간,1910,ST-2456,한강로동_028_1,ST-1443,한강로동_013_1,1,3,514,
20240102,도착시간,1910,ST-2465,구로5동_017_1,ST-1236,신도림동_062_1,1,12,1026,
20240102,도착시간,1910,ST-2465,구로5동_017_1,ST-1275,구로5동_059_1,1,3,528,
20240102,도착시간,1910,ST-2465,구로5동_017_1,ST-1964,신도림동_028_1,1,12,1175,
20240102,도착시간,1910,ST-2467,성수2가3동_015_2,ST-2312,능동_002_3,1,11,1820,
20240102,도착시간,1910,ST-2479,등촌1동_038_1,ST-1506,염창동_055_1,1,8,1600,
20240102,도착시간,1910,ST-2481,화곡본동_007_1,ST-308,목2동_020_1,1,18,3284,
20240102,도착시간,1910,ST-2483,가양1동_036_1,ST-2029,우장산동_040_1,1,14,2531,
20240102,도착시간,1910,ST-2486,공항동_006_2,ST-2965,공항동_034_2,1,7,1319,
20240102,도착시간,1910,ST-2487,등촌1동_024_1,ST-2023,가양1동_022_1,1,13,2480,
20240102,도착시간,1910,ST-25,홍제3동_003_1,ST-17,홍은2동_001_1,1,66,13410,
20240102,도착시간,1910,ST-2527,명동_003_7,ST-1771,소공동_005_3,1,10,1390,
20240102,도착시간,1910,ST-253,군자동_038_2,ST-1278,상계6·7동_033_1,1,42,11100,
20240102,도착시간,1910,ST-2531,서교동_010_1,ST-2975,서강동_006_1,1,11,2340,
20240102,도착시간,1910,ST-2532,서교동_005_1,ST-94,상암동_028_1,1,40,3969,
20240102,도착시간,1910,ST-2536,성산1동_019_2,ST-3114,홍은2동_051_1,1,50,7447,
20240102,도착시간,1910,ST-2537,상암동_052_1,ST-110,상암동_002_1,1,11,1710,
20240102,도착시간,1910,ST-2537,상암동_052_1,ST-1990,영등포본동_015_3,1,49,11630,
20240102,도착시간,1910,ST-2537,상암동_052_1,ST-2535,상암동_001_1,1,9,1030,
20240102,도착시간,1910,ST-2538,발산1동_012_5,ST-1251,가양1동_037_1,1,6,1318,
20240102,도착시간,1910,ST-2538,발산1동_012_5,ST-1645,공항동_026_1,1,25,2098,
20240102,도착시간,1910,ST-2538,발산1동_012_5,ST-2056,발산1동_037_1,1,5,1011,
20240102,도착시간,1910,ST-2538,발산1동_012_5,ST-2569,가양1동_040_5,1,0,0,
20240102,도착시간,1910,ST-254,구의3동_028_3,ST-378,구의3동_050_1,1,48,2210,
20240102,도착시간,1910,ST-2543,군자동_014_1,ST-2321,화양동_014_1,1,7,1270,
20240102,도착시간,1910,ST-2543,군자동_014_1,ST-983,중곡1동_022_1,1,84,5887,
20240102,도착시간,1910,ST-2545,자양3동_009_1,ST-2865,자양2동_045_2,1,3,672,
20240102,도착시간,1910,ST-2546,자양2동_041_1,ST-113,자양2동_012_1,1,5,870,
20240102,도착시간,1910,ST-255,구의3동_028_4,ST-387,광장동_048_1,1,8,1299,
20240102,도착시간,1910,ST-2564,문래동_026_1,ST-664,신도림동_045_1,1,7,504,
20240102,도착시간,1910,ST-2571,잠실6동_024_1,ST-248,행당2동_001_1,1,73,10840,
20240102,도착시간,1910,ST-2581,장지동_060_1,ST-2757,가락본동_019_1,1,22,2732,
20240102,도착시간,1910,ST-259,구의2동_033_1,ST-1192,능동_002_1,1,8,1477,
20240102,도착시간,1910,ST-2596,잠실6동_024_2,ST-2918,삼전동_046_2,1,16,2170,
20240102,도착시간,1910,ST-2596,잠실6동_024_2,ST-3214,방이2동_007_1,1,6,111,
20240102,도착시간,1910,ST-2596,잠실6동_024_2,ST-894,잠실4동_021_2,1,10,896,
20240102,도착시간,1910,ST-2599,장지동_012_3,ST-2579,오금동_023_1,1,28,4310,
20240102,도착시간,1910,ST-2600,마천2동_005_1,ST-2936,마천1동_019_1,1,11,1137,
20240102,도착시간,1910,ST-2605,문정2동_036_1,ST-549,거여1동_019_2,1,17,2710,
20240102,도착시간,1910,ST-2613,우장산동_004_1,ST-1249,등촌3동_042_1,1,8,1440,
20240102,도착시간,1910,ST-262,장안2동_053_1,ST-1447,전농2동_037_1,1,8,900,
20240102,도착시간,1910,ST-2627,공항동_027_1,ST-2627,공항동_027_1,1,0,0,
20240102,도착시간,1910,ST-265,용신동_013_1,ST-1215,안암동_023_1,1,23,1430,
20240102,도착시간,1910,ST-2653,신대방1동_039_1,ST-2826,신대방1동_014_1,1,5,810,
20240102,도착시간,1910,ST-2655,양재2동_023_2,ST-1361,양재2동_020_1,1,4,789,
20240102,도착시간,1910,ST-2673,신사동_021_2,ST-1923,잠원동_020_1,1,5,834,
20240102,도착시간,1910,ST-2681,세곡동_050_1,ST-3245,세곡동_012_1,1,7,951,
20240102,도착시간,1910,ST-2689,역삼1동_035_1,ST-2870,역삼1동_054_1,1,6,660,
20240102,도착시간,1910,ST-2693,명동_001_10,ST-178,창신3동_003_1,1,21,4287,
20240102,도착시간,1910,ST-2702,하계1동_043_1,ST-1124,상계2동_039_1,1,16,2190,
20240102,도착시간,1910,ST-2712,중계본동_043_1,ST-914,상계5동_036_1,1,9,1973,
20240102,도착시간,1910,ST-272,용신동_050_1,ST-3234,삼각산동_061_1,1,32,4960,
20240102,도착시간,1910,ST-2732,천호2동_057_1,ST-2732,천호2동_057_1,1,0,111,
20240102,도착시간,1910,ST-2732,천호2동_057_1,ST-485,천호2동_049_1,1,12,2379,
20240102,도착시간,1910,ST-2748,성내2동_026_1,ST-2747,둔촌2동_032_1,1,8,1217,
20240102,도착시간,1910,ST-2749,길동_085_1,ST-1837,길동_033_1,1,15,1698,
20240102,도착시간,1910,ST-2749,길동_085_1,ST-2747,둔촌2동_032_1,1,7,638,
20240102,도착시간,1910,ST-2757,가락본동_019_1,ST-1706,송파2동_031_1,1,3,540,
20240102,도착시간,1910,ST-2775,응암1동_033_1,ST-459,녹번동_033_1,1,5,577,
20240102,도착시간,1910,ST-2790,가양1동_037_4,ST-2041,가양1동_037_3,1,3,366,
20240102,도착시간,1910,ST-2793,장위2동_002_1,ST-1106,번3동_003_1,1,12,2090,
20240102,도착시간,1910,ST-2793,장위2동_002_1,ST-1204,장위3동_021_1,1,6,1062,
20240102,도착시간,1910,ST-2797,방이2동_012_1,ST-493,천호2동_058_1,1,26,3116,
20240102,도착시간,1910,ST-280,양평1동_001_1,ST-3235,영등포동_019_1,1,11,2000,
20240102,도착시간,1910,ST-2806,당산1동_032_1,ST-2815,영등포동_024_2,1,7,917,
20240102,도착시간,1910,ST-2807,당산2동_036_1,ST-287,당산2동_033_1,2,50,1570,
20240102,도착시간,1910,ST-281,양평1동_007_1,ST-1522,개봉2동_039_1,1,25,5230,
20240102,도착시간,1910,ST-2810,신길1동_004_1,ST-3235,영등포동_019_1,1,6,498,
20240102,도착시간,1910,ST-2811,양평2동_024_1,ST-420,영등포동_027_1,1,12,2032,
20240102,도착시간,1910,ST-2812,양평1동_018_1,ST-1320,양평1동_024_1,1,3,311,
20240102,도착시간,1910,ST-2814,여의동_055_1,ST-1531,구로1동_002_2,1,47,14326,
20240102,도착시간,1910,ST-2815,영등포동_024_2,ST-2822,영등포동_012_2,1,39,1540,
20240102,도착시간,1910,ST-2815,영등포동_024_2,ST-418,당산1동_001_2,1,9,1200,
20240102,도착시간,1910,ST-2817,대림1동_026_1,ST-1652,대림2동_008_1,1,4,816,
20240102,도착시간,1910,ST-2822,영등포동_012_2,ST-293,영등포동_008_1,1,6,720,
20240102,도착시간,1910,ST-2827,상도1동_001_1,ST-928,반포2동_043_3,1,25,5508,
20240102,도착시간,1910,ST-284,신길3동_025_3,ST-1983,신길7동_022_1,1,4,600,
20240102,도착시간,1910,ST-2844,목5동_051_1,ST-2039,목5동_030_1,1,30,920,
20240102,도착시간,1910,ST-2845,소공동_002_4,ST-1374,교남동_010_2,1,8,760,
20240102,도착시간,1910,ST-2858,공항동_001_6,ST-1063,가양1동_039_1,1,1,0,
20240102,도착시간,1910,ST-286,신대방2동_028_1,ST-1543,신대방2동_027_2,1,29,1230,
20240102,도착시간,1910,ST-2861,공릉1동_058_1,ST-2861,공릉1동_058_1,1,55,1772,
20240102,도착시간,1910,ST-287,당산2동_033_1,ST-1692,성산2동_040_1,1,44,5510,
20240102,도착시간,1910,ST-287,당산2동_033_1,ST-289,문래동_048_1,1,10,1390,
20240102,도착시간,1910,ST-2871,가양1동_039_18,ST-1062,공항동_006_1,1,8,1246,
20240102,도착시간,1910,ST-2871,가양1동_039_18,ST-1402,공항동_040_1,1,2,0,
20240102,도착시간,1910,ST-2871,가양1동_039_18,ST-1718,방화1동_064_1,1,6,830,
20240102,도착시간,1910,ST-2871,가양1동_039_18,ST-2965,공항동_034_2,2,11,1330,
20240102,도착시간,1910,ST-2873,신사동_037_1,ST-723,은천동_068_1,1,14,1962,
20240102,도착시간,1910,ST-288,영등포동_026_1,ST-533,등촌2동_016_1,1,21,3964,
20240102,도착시간,1910,ST-2883,방화2동_005_1,ST-2486,공항동_006_2,1,6,1053,
20240102,도착시간,1910,ST-2886,발산1동_012_8,ST-1065,가양1동_040_1,2,15,1830,
20240102,도착시간,1910,ST-2889,방화1동_064_2,ST-2945,발산1동_012_9,1,7,1259,
20240102,도착시간,1910,ST-2896,공릉1동_068_1,ST-2075,월계3동_041_1,1,12,1520,
20240102,도착시간,1910,ST-2898,월곡1동_048_1,ST-910,월곡2동_015_1,1,4,814,
20240102,도착시간,1910,ST-2905,망원1동_041_1,ST-1494,성산1동_019_1,1,136,2300,
20240102,도착시간,1910,ST-2905,망원1동_041_1,ST-1546,조원동_004_1,1,69,13600,
20240102,도착시간,1910,ST-2924,한강로동_013_2,ST-2146,용강동_019_1,1,20,4127,
20240102,도착시간,1910,ST-2928,둔촌1동_004_1,ST-495,성내3동_014_1,1,6,1090,
20240102,도착시간,1910,ST-2937,거여1동_019_1,ST-1854,장지동_066_1,1,3,40,
20240102,도착시간,1910,ST-294,당산2동_003_3,ST-1539,양평2동_014_1,1,4,610,
20240102,도착시간,1910,ST-294,당산2동_003_3,ST-3011,당산2동_003_4,1,0,208,
20240102,도착시간,1910,ST-2943,가양1동_037_5,ST-1714,가양1동_040_2,1,7,1180,
20240102,도착시간,1910,ST-2945,발산1동_012_9,ST-1064,발산1동_060_1,1,4,775,
20240102,도착시간,1910,ST-2945,발산1동_012_9,ST-1718,방화1동_064_1,1,8,940,
20240102,도착시간,1910,ST-295,당산2동_051_1,ST-1973,당산2동_032_1,2,10,1450,
20240102,도착시간,1910,ST-2957,문정2동_013_1,ST-3230,가락본동_044_1,1,52,1759,
20240102,도착시간,1910,ST-2966,강일동_002_5,ST-1040,강일동_002_1,1,3,800,
20240102,도착시간,1910,ST-2966,강일동_002_5,ST-504,강일동_002_6,1,10,1800,
20240102,도착시간,1910,ST-2967,창4동_048_1,ST-2094,방학1동_015_1,1,13,1890,
20240102,도착시간,1910,ST-297,여의동_004_1,ST-35,북가좌2동_020_1,1,48,11149,
20240102,도착시간,1910,ST-2972,문정2동_029_3,ST-1707,문정2동_029_1,1,4,568,
20240102,도착시간,1910,ST-299,신길7동_003_1,ST-1983,신길7동_022_1,1,7,1190,
20240102,도착시간,1910,ST-299,신길7동_003_1,ST-726,대방동_065_2,1,3,496,
20240102,도착시간,1910,ST-2990,연희동_023_1,ST-212,성산2동_022_1,1,36,4940,
20240102,도착시간,1910,ST-3002,성수1가1동_002_1,ST-2466,성수1가2동_006_1,1,6,876,
20240102,도착시간,1910,ST-3008,염리동_024_1,ST-3008,염리동_024_1,1,0,0,
20240102,도착시간,1910,ST-3015,상계6·7동_058_1,ST-1278,상계6·7동_033_1,1,3,390,
20240102,도착시간,1910,ST-3023,망우본동_002_2,ST-1333,묵1동_009_1,1,18,2753,
20240102,도착시간,1910,ST-3043,성수2가3동_015_3,ST-368,성수2가3동_002_3,1,6,920,
20240102,도착시간,1910,ST-3044,성수2가3동_015_4,ST-2320,군자동_035_4,1,91,1150,
20240102,도착시간,1910,ST-3046,종암동_003_1,ST-1215,안암동_023_1,1,34,2912,
20240102,도착시간,1910,ST-3049,개포2동_029_1,ST-880,양재1동_052_1,1,24,6180,
20240102,도착시간,1910,ST-3051,충현동_034_1,ST-183,교남동_009_2,1,13,917,
20240102,도착시간,1910,ST-3057,대치2동_001_2,ST-799,삼성1동_026_2,1,8,796,
20240102,도착시간,1910,ST-306,영등포동_037_1,ST-291,영등포본동_026_1,1,6,833,
20240102,도착시간,1910,ST-3068,염창동_064_1,ST-3068,염창동_064_1,1,1,0,
20240102,도착시간,1910,ST-3072,여의동_005_4,ST-1701,당산2동_065_1,1,55,2283,
20240102,도착시간,1910,ST-3072,여의동_005_4,ST-46,여의동_001_3,1,7,826,
20240102,도착시간,1910,ST-3084,가양2동_019_1,ST-1010,신월3동_007_1,1,32,4650,
20240102,도착시간,1910,ST-3084,가양2동_019_1,ST-1069,화곡6동_025_1,1,13,1579,
20240102,도착시간,1910,ST-3084,가양2동_019_1,ST-1250,가양1동_025_1,1,7,770,
20240102,도착시간,1910,ST-3084,가양2동_019_1,ST-3068,염창동_064_1,1,11,1970,
20240102,도착시간,1910,ST-3086,방배본동_015_1,ST-2368,사당2동_018_1,1,39,1070,
20240102,도착시간,1910,ST-3094,등촌1동_003_2,ST-1069,화곡6동_025_1,1,7,1209,
20240102,도착시간,1910,ST-3094,등촌1동_003_2,ST-1510,등촌1동_001_1,1,3,400,
20240102,도착시간,1910,ST-3095,증산동_028_1,ST-2206,북가좌1동_019_1,1,15,1563,
20240102,도착시간,1910,ST-3095,증산동_028_1,ST-3279,수색동_007_2,1,12,1002,
20240102,도착시간,1910,ST-3104,목1동_016_2,ST-2887,화곡2동_021_1,1,21,1743,
20240102,도착시간,1910,ST-311,목1동_040_1,ST-1005,신정1동_027_1,1,14,2110,
20240102,도착시간,1910,ST-311,목1동_040_1,ST-2007,신정2동_021_2,1,5,941,
20240102,도착시간,1910,ST-311,목1동_040_1,ST-2398,신정6동_049_1,2,20,2210,
20240102,도착시간,1910,ST-311,목1동_040_1,ST-315,신정6동_014_1,1,8,814,
20240102,도착시간,1910,ST-3112,삼성1동_028_3,ST-2830,구의2동_029_1,1,50,8715,
20240102,도착시간,1910,ST-3116,상계6·7동_025_1,ST-1640,상계9동_018_1,1,13,1524,
20240102,도착시간,1910,ST-312,신정4동_049_1,ST-2005,신정1동_003_1,1,7,1240,
20240102,도착시간,1910,ST-3120,성수2가3동_015_5,ST-2318,화양동_016_2,1,4,842,
20240102,도착시간,1910,ST-3121,성수2가3동_002_1,ST-3002,성수1가1동_002_1,1,9,1220,
20240102,도착시간,1910,ST-3125,염창동_056_1,ST-1249,등촌3동_042_1,1,9,1900,
20240102,도착시간,1910,ST-3136,성수2가3동_002_2,ST-2310,화양동_038_1,1,8,1358,
20240102,도착시간,1910,ST-3142,영등포본동_015_4,ST-1219,구로1동_001_1,1,31,4731,
20240102,도착시간,1910,ST-3142,영등포본동_015_4,ST-2013,신정7동_035_1,1,36,5330,
20240102,도착시간,1910,ST-3142,영등포본동_015_4,ST-202,공덕동_076_1,1,32,4956,
20240102,도착시간,1910,ST-3142,영등포본동_015_4,ST-3204,영등포동_036_2,1,3,470,
20240102,도착시간,1910,ST-3142,영등포본동_015_4,ST-877,노량진1동_001_5,1,27,3920,
20240102,도착시간,1910,ST-3145,가양1동_039_21,ST-2049,발산1동_012_4,2,18,1634,
20240102,도착시간,1910,ST-3145,가양1동_039_21,ST-2476,공항동_001_2,1,6,1370,
20240102,도착시간,1910,ST-3171,신길1동_020_1,ST-1990,영등포본동_015_3,1,7,1137,
20240102,도착시간,1910,ST-3171,신길1동_020_1,ST-298,신길7동_020_1,1,72,1652,
20240102,도착시간,1910,ST-3186,중곡2동_038_1,ST-2843,중곡3동_002_1,2,21,2891,
20240102,도착시간,1910,ST-3187,당산2동_004_1,ST-1653,영등포동_001_1,1,13,1430,
20240102,도착시간,1910,ST-3195,고척1동_024_2,ST-677,개봉1동_031_1,1,9,870,
20240102,도착시간,1910,ST-3199,신림동_037_1,ST-3199,신림동_037_1,1,15,2092,
20240102,도착시간,1910,ST-3205,성수1가1동_014_6,ST-446,성수2가1동_020_1,1,10,1530,
20240102,도착시간,1910,ST-3206,제기동_048_1,ST-1458,종암동_053_1,1,14,2250,
20240102,도착시간,1910,ST-3214,방이2동_007_1,ST-2594,잠실4동_001_1,1,8,874,
20240102,도착시간,1910,ST-3214,방이2동_007_1,ST-3209,천호2동_048_1,1,50,5470,
20240102,도착시간,1910,ST-3214,방이2동_007_1,ST-3214,방이2동_007_1,2,0,0,
20240102,도착시간,1910,ST-3223,오류2동_012_3,ST-3223,오류2동_012_3,1,17,1630,
20240102,도착시간,1910,ST-3226,등촌3동_053_3,ST-1249,등촌3동_042_1,1,11,1488,
20240102,도착시간,1910,ST-3236,가산동_007_5,ST-2642,독산1동_007_1,1,5,860,
20240102,도착시간,1910,ST-3236,가산동_007_5,ST-3196,독산1동_010_1,1,6,1190,
20240102,도착시간,1910,ST-3237,오류1동_026_1,ST-2753,오류2동_006_1,1,5,860,
20240102,도착시간,1910,ST-3239,여의동_005_7,ST-55,여의동_005_10,1,13,1695,
20240102,도착시간,1910,ST-326,원효로1동_019_2,ST-1341,용문동_021_1,1,4,551,
20240102,도착시간,1910,ST-3260,가양1동_039_24,ST-2031,가양1동_039_8,1,4,952,
20240102,도착시간,1910,ST-3261,가양1동_039_25,ST-3129,방화3동_034_2,1,13,2176,
20240102,도착시간,1910,ST-3274,상계3·4동_028_1,ST-2729,중계1동_002_1,1,11,1776,
20240102,도착시간,1910,ST-3276,화곡3동_002_1,ST-1694,화곡3동_003_1,1,3,767,
20240102,도착시간,1910,ST-3276,화곡3동_002_1,ST-2556,발산1동_025_1,1,13,2470,
20240102,도착시간,1910,ST-328,남영동_006_1,ST-439,남영동_004_1,1,1,0,
20240102,도착시간,1910,ST-331,용산2가동_011_3,ST-2172,남영동_002_1,1,6,1275,
20240102,도착시간,1910,ST-336,종로1·2·3·4가동_014_7,ST-1198,왕십리도선동_028_2,1,23,4290,
20240102,도착시간,1910,ST-341,연남동_016_1,ST-18,서교동_002_1,1,8,1328,
20240102,도착시간,1910,ST-342,성산1동_015_1,ST-21,신수동_016_1,1,60,5121,
20240102,도착시간,1910,ST-348,연희동_067_1,ST-2205,남가좌1동_014_1,1,4,505,
20240102,도착시간,1910,ST-35,북가좌2동_020_1,ST-35,북가좌2동_020_1,1,25,2210,
20240102,도착시간,1910,ST-354,충현동_035_2,ST-217,북아현동_019_1,1,3,641,
20240102,도착시간,1910,ST-360,행당1동_004_1,ST-244,왕십리도선동_008_1,1,10,1293,
20240102,도착시간,1910,ST-361,송정동_002_1,ST-2325,군자동_001_1,1,7,1309,
20240102,도착시간,1910,ST-361,송정동_002_1,ST-445,군자동_030_1,1,4,670,
20240102,도착시간,1910,ST-364,성수2가3동_015_7,ST-445,군자동_030_1,1,8,898,
20240102,도착시간,1910,ST-366,옥수동_036_1,ST-1599,금호4가동_009_1,1,9,810,
20240102,도착시간,1910,ST-368,성수2가3동_002_3,ST-2310,화양동_038_1,1,8,810,
20240102,도착시간,1910,ST-368,성수2가3동_002_3,ST-2325,군자동_001_1,1,14,2720,
20240102,도착시간,1910,ST-368,성수2가3동_002_3,ST-3043,성수2가3동_015_3,1,4,1130,
20240102,도착시간,1910,ST-395,장안2동_022_2,ST-849,면목3·8동_050_1,1,12,1450,
20240102,도착시간,1910,ST-400,청량리동_040_1,ST-2507,용신동_053_1,1,15,1981,
20240102,도착시간,1910,ST-404,청량리동_010_2,ST-1671,휘경1동_018_1,1,10,1830,
20240102,도착시간,1910,ST-408,용신동_039_2,ST-376,마장동_032_1,1,5,1020,
20240102,도착시간,1910,ST-409,답십리1동_021_1,ST-1629,전농1동_038_1,1,13,700,
20240102,도착시간,1910,ST-413,당산1동_002_1,ST-2958,양평1동_006_1,1,10,1436,
20240102,도착시간,1910,ST-413,당산1동_002_1,ST-312,신정4동_049_1,1,21,3100,
20240102,도착시간,1910,ST-413,당산1동_002_1,ST-3212,당산1동_001_1,2,120,1563,
20240102,도착시간,1910,ST-416,문래동_003_1,ST-3163,목1동_040_2,1,9,1376,
20240102,도착시간,1910,ST-418,당산1동_001_2,ST-1650,영등포동_024_1,1,6,1044,
20240102,도착시간,1910,ST-419,당산1동_040_1,ST-935,방배4동_002_1,1,58,10340,
20240102,도착시간,1910,ST-420,영등포동_027_1,ST-2807,당산2동_036_1,1,10,1030,
20240102,도착시간,1910,ST-420,영등포동_027_1,ST-2975,서강동_006_1,1,28,4920,
20240102,도착시간,1910,ST-420,영등포동_027_1,ST-662,신도림동_069_1,1,21,2977,
20240102,도착시간,1910,ST-421,양평2동_038_1,ST-421,양평2동_038_1,2,35,1047,
20240102,도착시간,1910,ST-422,당산2동_004_2,ST-1539,양평2동_014_1,1,3,572,
20240102,도착시간,1910,ST-426,당산2동_017_1,ST-1986,당산2동_026_1,1,4,700,
20240102,도착시간,1910,ST-426,당산2동_017_1,ST-8,합정동_028_1,1,101,12170,
20240102,도착시간,1910,ST-428,신정6동_019_4,ST-2765,신정7동_028_1,1,4,415,
20240102,도착시간,1910,ST-448,녹번동_051_1,ST-2775,응암1동_033_1,1,4,678,
20240102,도착시간,1910,ST-455,응암1동_032_1,ST-459,녹번동_033_1,1,5,850,
20240102,도착시간,1910,ST-455,응암1동_032_1,ST-461,응암1동_032_2,1,1,230,
20240102,도착시간,1910,ST-461,응암1동_032_2,ST-2156,합정동_017_1,1,69,7860,
20240102,도착시간,1910,ST-461,응암1동_032_2,ST-448,녹번동_051_1,1,7,890,
20240102,도착시간,1910,ST-47,여의동_001_4,ST-1653,영등포동_001_1,1,57,3150,
20240102,도착시간,1910,ST-47,여의동_001_4,ST-3061,여의동_036_1,1,8,870,
